"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (126) / (131)"	"Ratios: (127_N) / (131)"	"Ratios: (127_C) / (131)"	"Ratios: (128_N) / (131)"	"Ratios: (128_C) / (131)"	"Ratios: (129_N) / (131)"	"Ratios: (129_C) / (131)"	"Ratios: (130_N) / (131)"	"Ratios: (130_C) / (131)"	"Ratio Standard Errors [%]: (126) / (131)"	"Ratio Standard Errors [%]: (127_N) / (131)"	"Ratio Standard Errors [%]: (127_C) / (131)"	"Ratio Standard Errors [%]: (128_N) / (131)"	"Ratio Standard Errors [%]: (128_C) / (131)"	"Ratio Standard Errors [%]: (129_N) / (131)"	"Ratio Standard Errors [%]: (129_C) / (131)"	"Ratio Standard Errors [%]: (130_N) / (131)"	"Ratio Standard Errors [%]: (130_C) / (131)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2"
"False"	"IsMasterProtein"	"pcm1"	"XP_015832848.1"	"42.9111531190926"	"80"	"117"	"80"	"1"	"2116"	"235.161"	"5.16"	"1.31"	"0.63"	"1.11"	"1.22"	"0.56"	"1.21"	"0.03"	"0.06"	"0.03"	"6.74"	"8.34"	"4.49"	"3.34"	"8.97"	"3.68"	"20.18"	"18.40"	"13.34"	""	"80"	"0"	"0"	"Green"	"402.483920269116"
"False"	"IsMasterProtein"	"ranbp2"	"XP_015830482.1"	"32.8069610054786"	"98"	"132"	"97"	"1"	"3103"	"342.187"	"5.88"	"1.49"	"0.70"	"1.37"	"1.14"	"0.52"	"0.96"	"0.04"	"0.06"	"0.04"	"1.85"	"5.04"	"3.95"	"4.80"	"9.89"	"4.16"	"10.36"	"13.02"	"4.41"	""	"98"	"0"	"0"	"Green"	"399.676666297567"
"False"	"IsMasterProtein"	"snrnp200"	"XP_015827725.1"	"42.7434456928839"	"89"	"114"	"88"	"1"	"2136"	"244.231"	"6.19"	"1.66"	"0.64"	"1.09"	"1.18"	"0.73"	"1.03"	"0.04"	"0.06"	"0.03"	"6.85"	"4.19"	"5.86"	"3.85"	"3.05"	"1.80"	"20.42"	"3.48"	"36.69"	""	"89"	"0"	"0"	"Green"	"364.822937185005"
"False"	"IsMasterProtein"	"LOC107373441"	"XP_015797060.1"	"78.0739934711643"	"76"	"187"	"72"	"1"	"1838"	"195.394"	"7.8"	"1.32"	"0.75"	"1.41"	"1.14"	"0.61"	"1.06"	"0.03"	"0.05"	"0.02"	"4.41"	"5.64"	"5.83"	"3.31"	"3.59"	"4.10"	"34.99"	"10.23"	"54.74"	""	"76"	"0"	"0"	"Green"	"354.418159902623"
"False"	"IsMasterProtein"	"flot2"	"XP_015817300.1"	"85.2193995381062"	"58"	"136"	"58"	"1"	"433"	"47.528"	"5.15"	"1.44"	"0.79"	"1.57"	"1.23"	"0.54"	"0.72"	"0.03"	"0.06"	"0.03"	"5.13"	"7.69"	"9.35"	"2.70"	"8.09"	"5.44"	"97.60"	"53.98"	"115.41"	""	"58"	"0"	"0"	"Green"	"340.680504068952"
"False"	"IsMasterProtein"	"flot1"	"XP_015805756.1"	"92.0374707259953"	"57"	"149"	"55"	"1"	"427"	"47.745"	"7.5"	"1.54"	"0.81"	"1.65"	"1.23"	"0.51"	"0.75"	"0.03"	"0.05"	"0.02"	"2.18"	"12.19"	"5.73"	"8.35"	"16.72"	"4.94"	"43.97"	"28.65"	"44.26"	""	"57"	"0"	"0"	"Green"	"331.440603278483"
"False"	"IsMasterProtein"	"LOC107397073"	"XP_015832458.1"	"82.6576576576577"	"28"	"128"	"27"	"1"	"444"	"49.64"	"4.92"	"1.51"	"0.73"	"1.45"	"1.12"	"0.56"	"1.04"	"0.03"	"0.06"	"0.02"	"2.31"	"4.57"	"5.60"	"3.21"	"6.17"	"4.74"	"25.35"	"27.87"	"43.23"	""	"28"	"0"	"0"	"Green"	"316.848642010963"
"False"	"IsMasterProtein"	"LOC107393925"	"XP_015828041.1"	"73.5732009925558"	"57"	"95"	"55"	"1"	"806"	"89.284"	"5.3"	"1.34"	"0.60"	"1.44"	"1.13"	"0.53"	"1.16"	"0.04"	"0.08"	"0.04"	"7.24"	"5.48"	"5.19"	"5.67"	"7.20"	"8.29"	"64.06"	"22.50"	"61.97"	""	"57"	"0"	"0"	"Green"	"309.248843701291"
"False"	"IsMasterProtein"	"K2C1_HUMAN"	"(Common contaminant protein)"	"55.2099533437014"	"41"	"65"	"40"	"1"	"643"	"65.847"	"8.12"	"1.28"	"0.92"	"0.88"	"1.23"	"0.83"	"1.37"	"0.14"	"0.16"	"0.13"	"4.52"	"5.74"	"13.56"	"10.87"	"9.58"	"12.52"	"155.01"	"130.48"	"170.75"	""	"41"	"0"	"0"	"Green"	"282.009747658329"
"False"	"IsMasterProtein"	"LOC107386347"	"XP_015816161.1"	"70.7430340557275"	"47"	"120"	"46"	"1"	"646"	"70.778"	"5.36"	"1.41"	"0.68"	"1.29"	"1.09"	"0.59"	"1.11"	"0.04"	"0.08"	"0.03"	"8.42"	"10.65"	"3.94"	"8.85"	"4.26"	"2.54"	"50.67"	"23.37"	"46.44"	""	"47"	"0"	"0"	"Green"	"278.297011555023"
"False"	"IsMasterProtein"	"eprs"	"XP_015809400.1"	"40.8410138248848"	"59"	"71"	"57"	"1"	"1736"	"191.927"	"8.37"	"1.75"	"0.70"	"1.17"	"1.20"	"0.56"	"0.97"	"0.06"	"0.08"	"0.06"	"14.38"	"19.91"	"14.60"	"8.42"	"12.22"	"5.99"	"68.80"	"31.26"	"69.99"	""	"59"	"0"	"0"	"Green"	"276.483097462349"
"False"	"IsMasterProtein"	"atp5b"	"XP_015807912.1"	"76.3005780346821"	"28"	"59"	"28"	"1"	"519"	"55.298"	"5.22"	"1.46"	"0.60"	"1.64"	"1.25"	"0.40"	"0.98"	"0.04"	"0.06"	"0.03"	"11.91"	"6.31"	"5.66"	"6.74"	"12.70"	"5.20"	"31.71"	"21.59"	"67.02"	""	"28"	"0"	"0"	"Green"	"274.54407911348"
"False"	"IsMasterProtein"	"LOC107381266"	"XP_015808342.1"	"74.9134948096886"	"36"	"69"	"34"	"1"	"578"	"63.072"	"7.2"	"1.42"	"0.58"	"1.44"	"1.04"	"0.48"	"1.18"	"0.03"	"0.07"	"0.02"	"6.24"	"5.19"	"5.91"	"2.24"	"9.04"	"3.11"	"62.46"	"61.83"	"50.16"	""	"36"	"0"	"0"	"Green"	"273.322464416164"
"False"	"IsMasterProtein"	"hsp90ab1"	"XP_015802974.1"	"67.3103448275862"	"56"	"107"	"53"	"1"	"725"	"83.533"	"5.02"	"1.53"	"0.57"	"1.28"	"1.23"	"0.57"	"1.34"	"0.04"	"0.06"	"0.02"	"6.00"	"4.99"	"4.12"	"5.09"	"3.25"	"9.83"	"42.34"	"22.03"	"66.81"	""	"56"	"0"	"0"	"Green"	"269.870772041953"
"False"	"IsMasterProtein"	"LOC107387751"	"XP_015818399.1"	"72.140221402214"	"46"	"118"	"46"	"1"	"542"	"59.767"	"8.13"	"1.60"	"0.80"	"1.43"	"1.07"	"0.68"	"0.88"	"0.04"	"0.06"	"0.03"	"5.88"	"10.04"	"8.89"	"4.59"	"6.53"	"2.67"	"33.11"	"31.64"	"43.63"	""	"46"	"0"	"0"	"Green"	"269.521402690695"
"False"	"IsMasterProtein"	"snd1"	"XP_015815216.1"	"60.8122941822173"	"54"	"90"	"51"	"1"	"911"	"102"	"7.21"	"1.62"	"0.59"	"1.19"	"1.03"	"0.74"	"1.24"	"0.03"	"0.06"	"0.02"	"4.13"	"4.58"	"3.23"	"4.36"	"3.92"	"2.11"	"38.02"	"25.52"	"43.48"	""	"54"	"0"	"0"	"Green"	"267.646879710086"
"False"	"IsMasterProtein"	"eif3a"	"XP_015799613.1"	"47.1440064360418"	"71"	"106"	"69"	"1"	"1243"	"148.871"	"7.91"	"1.60"	"0.76"	"1.19"	"1.18"	"0.75"	"0.97"	"0.03"	"0.06"	"0.02"	"6.00"	"8.50"	"3.44"	"6.79"	"12.22"	"2.16"	"15.08"	"22.57"	"13.99"	""	"71"	"0"	"0"	"Green"	"265.933026612867"
"False"	"IsMasterProtein"	"acta2"	"XP_015817981.1"	"75.5968169761273"	"29"	"139"	"28"	"1"	"377"	"41.982"	"5.39"	"1.50"	"0.50"	"1.25"	"1.17"	"0.47"	"1.54"	"0.03"	"0.08"	"0.03"	"2.30"	"5.29"	"8.78"	"7.72"	"10.74"	"2.78"	"73.36"	"11.42"	"71.73"	""	"29"	"0"	"0"	"Green"	"253.763555717472"
"False"	"IsMasterProtein"	"LOC107378920"	"XP_015804883.1"	"16.6862976050255"	"90"	"106"	"81"	"1"	"5094"	"577.931"	"5.87"	"1.25"	"0.70"	"1.33"	"1.11"	"0.59"	"1.10"	"0.04"	"0.06"	"0.04"	"12.06"	"10.05"	"3.68"	"4.64"	"4.56"	"5.87"	"30.73"	"13.15"	"33.71"	""	"90"	"0"	"0"	"Green"	"239.068963936088"
"False"	"IsMasterProtein"	"LOC107392486"	"XP_015825806.1"	"85.3300733496333"	"36"	"70"	"36"	"1"	"409"	"45.383"	"5.54"	"1.30"	"0.74"	"1.44"	"1.03"	"0.61"	"1.33"	"0.15"	"0.17"	"0.15"	"15.66"	"18.96"	"4.88"	"1.80"	"19.10"	"24.28"	"167.78"	"140.09"	"169.26"	""	"36"	"0"	"0"	"Green"	"236.965502701609"
"False"	"IsMasterProtein"	"ddx1"	"XP_015830944.1"	"66.2162162162162"	"44"	"64"	"44"	"1"	"740"	"82.496"	"7.05"	"1.77"	"0.62"	"1.09"	"1.19"	"0.66"	"0.93"	"0.04"	"0.07"	"0.04"	"7.36"	"8.10"	"9.55"	"6.98"	"11.30"	"4.44"	"58.46"	"29.34"	"63.33"	""	"44"	"0"	"0"	"Green"	"236.189596349993"
"False"	"IsMasterProtein"	"ap2a1"	"XP_015824737.1"	"47.6091476091476"	"41"	"63"	"41"	"1"	"962"	"106.244"	"6.65"	"1.46"	"0.69"	"1.27"	"1.17"	"0.57"	"1.03"	"0.05"	"0.07"	"0.04"	"6.54"	"9.17"	"6.27"	"6.94"	"7.67"	"6.20"	"16.81"	"11.83"	"24.54"	""	"41"	"0"	"0"	"Green"	"224.501377322486"
"False"	"IsMasterProtein"	"gcdh"	"XP_015800615.1"	"70.9750566893424"	"28"	"61"	"27"	"1"	"441"	"48.787"	"8.53"	"1.86"	"0.74"	"1.26"	"1.07"	"0.70"	"0.87"	"0.06"	"0.07"	"0.05"	"8.02"	"9.36"	"14.22"	"7.55"	"10.04"	"7.89"	"40.06"	"38.00"	"53.87"	""	"28"	"0"	"0"	"Green"	"217.334113785893"
"False"	"IsMasterProtein"	"sptan1"	"XP_015798825.1"	"27.067365873336"	"57"	"66"	"57"	"1"	"2479"	"284.895"	"5.29"	"1.53"	"0.62"	"1.26"	"0.98"	"0.57"	"1.12"	"0.04"	"0.07"	"0.04"	"2.68"	"7.70"	"6.72"	"7.02"	"6.90"	"5.78"	"29.60"	"10.82"	"25.94"	""	"57"	"0"	"0"	"Green"	"216.361166252771"
"False"	"IsMasterProtein"	"LOC107394685"	"XP_015829224.1"	"66.2974683544304"	"40"	"72"	"39"	"1"	"632"	"70.505"	"9.44"	"1.54"	"0.80"	"1.24"	"1.30"	"0.65"	"0.94"	"0.03"	"0.05"	"0.02"	"2.80"	"7.67"	"5.14"	"1.95"	"5.76"	"9.20"	"21.24"	"9.75"	"15.77"	""	"40"	"0"	"0"	"Green"	"214.247239687034"
"False"	"IsMasterProtein"	"LOC107394863"	"XP_015829512.1"	"68.0094786729858"	"37"	"107"	"37"	"1"	"422"	"47.227"	"7.37"	"1.45"	"0.75"	"1.66"	"1.21"	"0.52"	"0.65"	"0.03"	"0.04"	"0.02"	"4.60"	"7.38"	"4.26"	"7.13"	"5.60"	"6.35"	"63.11"	"12.98"	"56.58"	""	"37"	"0"	"0"	"Green"	"212.656624563069"
"False"	"IsMasterProtein"	"eno1"	"XP_015823179.1"	"77.0833333333333"	"33"	"55"	"33"	"1"	"432"	"47.174"	"6.18"	"1.55"	"0.60"	"1.33"	"1.04"	"0.45"	"1.23"	"0.02"	"0.06"	"0.02"	"6.83"	"9.93"	"4.01"	"4.93"	"15.20"	"6.72"	"55.20"	"23.30"	"55.20"	""	"33"	"0"	"0"	"Green"	"212.431897301356"
"False"	"IsMasterProtein"	"ncl"	"XP_015826215.1"	"54.2538354253835"	"55"	"113"	"55"	"1"	"717"	"76.056"	"4.83"	"1.44"	"0.78"	"1.13"	"1.14"	"0.72"	"0.91"	"0.02"	"0.05"	"0.01"	"4.80"	"5.57"	"3.27"	"4.62"	"6.86"	"7.21"	"30.42"	"36.92"	"24.31"	""	"55"	"0"	"0"	"Green"	"211.641360943669"
"False"	"IsMasterProtein"	"hdlbp"	"XP_015817830.1"	"51.1792452830189"	"65"	"89"	"63"	"1"	"1272"	"141.191"	"6.81"	"1.38"	"0.49"	"1.34"	"1.04"	"0.70"	"1.35"	"0.04"	"0.07"	"0.04"	"9.72"	"12.50"	"10.13"	"3.73"	"8.62"	"4.30"	"52.26"	"23.62"	"65.80"	""	"65"	"0"	"0"	"Green"	"211.545577790824"
"False"	"IsMasterProtein"	"rtcb"	"XP_015818300.1"	"74.0594059405941"	"35"	"59"	"34"	"1"	"505"	"55.276"	"7.08"	"1.68"	"0.72"	"1.16"	"1.16"	"0.67"	"0.93"	"0.04"	"0.06"	"0.02"	"9.37"	"13.34"	"7.80"	"8.09"	"8.72"	"5.33"	"41.69"	"28.11"	"37.01"	""	"35"	"0"	"0"	"Green"	"211.137204236016"
"False"	"IsMasterProtein"	"uba1"	"XP_015823476.1"	"50.8987701040681"	"49"	"73"	"47"	"1"	"1057"	"117.689"	"5.66"	"1.32"	"0.55"	"1.45"	"1.10"	"0.45"	"1.22"	"0.05"	"0.10"	"0.05"	"13.97"	"11.04"	"11.64"	"7.04"	"26.75"	"12.23"	"50.79"	"54.57"	"57.91"	""	"49"	"0"	"0"	"Green"	"209.43354085666"
"False"	"IsMasterProtein"	"LOC107391341"	"XP_015824101.1"	"73.8425925925926"	"39"	"100"	"38"	"1"	"432"	"47.976"	"5.71"	"1.37"	"0.68"	"1.40"	"1.26"	"0.47"	"1.18"	"0.03"	"0.06"	"0.03"	"2.11"	"19.16"	"0.76"	"9.15"	"23.69"	"7.84"	"113.01"	"41.48"	"121.62"	""	"39"	"0"	"0"	"Green"	"194.605733418836"
"False"	"IsMasterProtein"	"ap2b1"	"XP_015817311.1"	"44.7589098532495"	"45"	"79"	"45"	"1"	"954"	"105.945"	"5.35"	"1.56"	"0.72"	"1.26"	"1.16"	"0.53"	"1.00"	"0.03"	"0.06"	"0.03"	"5.74"	"5.24"	"6.78"	"12.25"	"10.38"	"12.13"	"28.20"	"10.74"	"22.55"	""	"45"	"0"	"0"	"Green"	"194.409739256673"
"False"	"IsMasterProtein"	"hadha"	"XP_015825063.1"	"53.4731323722149"	"40"	"62"	"40"	"1"	"763"	"82.566"	"8.73"	"1.44"	"0.64"	"1.30"	"1.14"	"0.54"	"0.93"	"0.03"	"0.06"	"0.03"	"6.96"	"5.63"	"5.95"	"2.83"	"4.73"	"6.23"	"54.06"	"22.08"	"55.36"	""	"40"	"0"	"0"	"Green"	"191.600714640873"
"False"	"IsMasterProtein"	"ddx4"	"XP_015813328.1"	"70.0159489633174"	"37"	"64"	"36"	"1"	"627"	"68.689"	"5.72"	"1.75"	"0.58"	"1.16"	"1.19"	"0.62"	"1.23"	"0.04"	"0.07"	"0.03"	"13.74"	"16.15"	"4.41"	"6.98"	"11.55"	"8.76"	"40.15"	"40.90"	"63.73"	""	"37"	"0"	"0"	"Green"	"191.120502606747"
"False"	"IsMasterProtein"	"sf3b1"	"XP_015821255.1"	"37.5"	"48"	"64"	"44"	"1"	"1312"	"146.654"	"6.73"	"1.47"	"0.62"	"1.09"	"1.14"	"0.67"	"1.05"	"0.04"	"0.08"	"0.04"	"6.67"	"16.31"	"2.71"	"8.13"	"2.46"	"8.84"	"36.73"	"17.58"	"34.74"	""	"48"	"0"	"0"	"Green"	"190.233970347093"
"False"	"IsMasterProtein"	"K22E_HUMAN"	"(Common contaminant protein)"	"68.6821705426357"	"34"	"52"	"34"	"1"	"645"	"65.825"	"8"	"1.11"	"0.69"	"0.85"	"1.48"	"0.65"	"1.38"	"0.11"	"0.14"	"0.10"	"9.19"	"10.96"	"19.77"	"6.24"	"26.52"	"11.12"	"134.34"	"94.36"	"146.68"	""	"34"	"0"	"0"	"Green"	"189.421215551271"
"False"	"IsMasterProtein"	"cnot1"	"XP_015820605.1"	"19.5426195426195"	"46"	"59"	"46"	"1"	"2405"	"269.979"	"7.02"	"1.65"	"0.70"	"1.32"	"1.20"	"0.55"	"0.96"	"0.06"	"0.08"	"0.06"	"6.82"	"0.25"	"9.10"	"7.77"	"17.72"	"7.25"	"39.57"	"22.29"	"42.91"	""	"46"	"0"	"0"	"Green"	"189.109040732963"
"False"	"IsMasterProtein"	"LOC107396272"	"XP_015831373.1"	"79.4044665012407"	"57"	"124"	"55"	"1"	"403"	"46.057"	"10.21"	"1.85"	"0.79"	"1.19"	"1.24"	"0.57"	"0.86"	"0.02"	"0.05"	"0.01"	"6.78"	"3.47"	"9.95"	"9.66"	"15.56"	"22.02"	"32.48"	"29.45"	"45.54"	""	"57"	"0"	"0"	"Green"	"188.956735398124"
"False"	"IsMasterProtein"	"hspa5"	"XP_015798159.1"	"56.0490045941807"	"39"	"61"	"39"	"1"	"653"	"72.112"	"5.11"	"2.08"	"0.76"	"1.94"	"1.43"	"0.64"	"1.64"	"0.07"	"0.11"	"0.06"	"67.04"	"37.15"	"48.33"	"42.27"	"24.95"	"40.26"	"103.60"	"41.27"	"125.31"	""	"39"	"0"	"0"	"Green"	"187.467041360787"
"False"	"IsMasterProtein"	"LOC107385534"	"XP_015814961.1"	"83.2134292565947"	"36"	"68"	"34"	"1"	"417"	"46.185"	"4.96"	"1.37"	"0.56"	"1.41"	"1.23"	"0.57"	"1.27"	"0.12"	"0.15"	"0.12"	"4.32"	"9.53"	"10.05"	"5.62"	"21.82"	"2.24"	"143.44"	"105.83"	"145.74"	""	"36"	"0"	"0"	"Green"	"186.942753575784"
"False"	"IsMasterProtein"	"LOC107372924"	"XP_015796606.1"	"68.705035971223"	"32"	"43"	"32"	"1"	"556"	"61.706"	"5.29"	"1.70"	"0.68"	"1.10"	"1.22"	"0.73"	"1.00"	"0.04"	"0.07"	"0.04"	"8.86"	"9.67"	"5.18"	"3.95"	"5.66"	"3.15"	"40.57"	"33.06"	"57.45"	""	"32"	"0"	"0"	"Green"	"185.125966073534"
"False"	"IsMasterProtein"	"prrc2c"	"XP_015832478.1"	"17.078410311493"	"42"	"53"	"42"	"1"	"2793"	"301.227"	"8.85"	"1.34"	"0.89"	"1.35"	"1.18"	"0.65"	"0.96"	"0.11"	"0.12"	"0.11"	"15.82"	"16.05"	"16.80"	"12.01"	"13.55"	"12.54"	"96.94"	"79.98"	"100.71"	""	"42"	"0"	"0"	"Green"	"184.822043262668"
"False"	"IsMasterProtein"	"nup98"	"XP_015817441.1"	"25.0685682940208"	"38"	"42"	"36"	"1"	"1823"	"196.408"	"5.92"	"1.54"	"0.71"	"1.51"	"1.08"	"0.51"	"0.86"	"0.06"	"0.07"	"0.06"	"17.20"	"23.18"	"8.09"	"7.17"	"12.20"	"16.33"	"51.26"	"37.30"	"51.26"	""	"38"	"0"	"0"	"Green"	"182.776127234917"
"False"	"IsMasterProtein"	"LOC107374749"	"XP_015798470.1"	"57.7132486388385"	"37"	"61"	"36"	"1"	"551"	"59.784"	"9.1"	"1.46"	"0.63"	"1.55"	"1.21"	"0.40"	"0.93"	"0.04"	"0.06"	"0.04"	"7.57"	"6.34"	"4.33"	"10.87"	"8.71"	"10.07"	"118.67"	"82.13"	"118.67"	""	"37"	"0"	"0"	"Green"	"181.826867687092"
"False"	"IsMasterProtein"	"mthfd1"	"XP_015825808.1"	"50.7494646680942"	"39"	"47"	"37"	"1"	"934"	"100.627"	"7.68"	"1.65"	"0.69"	"1.35"	"1.05"	"0.49"	"0.86"	"0.06"	"0.07"	"0.05"	"9.00"	"7.49"	"5.19"	"9.79"	"14.19"	"3.40"	"51.89"	"35.39"	"58.65"	""	"39"	"0"	"0"	"Green"	"181.704732422663"
"False"	"IsMasterProtein"	"nup214"	"XP_015798302.1"	"21.6410256410256"	"32"	"40"	"31"	"1"	"1950"	"201.421"	"5.78"	"1.56"	"0.73"	"1.47"	"1.24"	"0.53"	"0.95"	"0.06"	"0.09"	"0.06"	"5.21"	"12.57"	"4.79"	"12.71"	"10.41"	"7.21"	"72.85"	"46.59"	"72.85"	""	"32"	"0"	"0"	"Green"	"181.35855923279"
"False"	"IsMasterProtein"	"LOC107390365"	"XP_015822503.1"	"66.9623059866962"	"25"	"58"	"25"	"1"	"451"	"50.104"	"5.06"	"1.42"	"0.60"	"1.39"	"1.06"	"0.54"	"1.10"	"0.05"	"0.08"	"0.04"	"5.22"	"14.99"	"11.15"	"14.18"	"11.50"	"5.24"	"95.71"	"42.37"	"116.17"	""	"25"	"0"	"0"	"Green"	"179.928141891834"
"False"	"IsMasterProtein"	"hcfc1"	"XP_015815492.1"	"32.399299474606"	"46"	"70"	"46"	"1"	"1713"	"175.897"	"6.57"	"1.54"	"0.68"	"1.27"	"1.13"	"0.65"	"1.42"	"0.22"	"0.23"	"0.21"	"5.99"	"13.85"	"4.51"	"7.09"	"11.59"	"40.38"	"165.50"	"147.19"	"167.15"	""	"46"	"0"	"0"	"Green"	"179.466769038906"
"False"	"IsMasterProtein"	"rack1"	"XP_015799369.1"	"85.1735015772871"	"27"	"60"	"27"	"1"	"317"	"34.986"	"7.42"	"1.75"	"0.76"	"1.21"	"1.21"	"0.67"	"0.94"	"0.03"	"0.05"	"0.02"	"8.94"	"2.31"	"5.14"	"9.90"	"18.23"	"5.39"	"18.24"	"20.53"	"30.62"	""	"27"	"0"	"0"	"Green"	"179.267186301625"
