"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (126) / (131)"	"Ratios: (127_N) / (131)"	"Ratios: (127_C) / (131)"	"Ratios: (128_N) / (131)"	"Ratios: (128_C) / (131)"	"Ratios: (129_N) / (131)"	"Ratios: (129_C) / (131)"	"Ratios: (130_N) / (131)"	"Ratios: (130_C) / (131)"	"Ratio Standard Errors [%]: (126) / (131)"	"Ratio Standard Errors [%]: (127_N) / (131)"	"Ratio Standard Errors [%]: (127_C) / (131)"	"Ratio Standard Errors [%]: (128_N) / (131)"	"Ratio Standard Errors [%]: (128_C) / (131)"	"Ratio Standard Errors [%]: (129_N) / (131)"	"Ratio Standard Errors [%]: (129_C) / (131)"	"Ratio Standard Errors [%]: (130_N) / (131)"	"Ratio Standard Errors [%]: (130_C) / (131)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2"
"False"	"IsMasterProtein"	"LOC107386385"	"XP_015816230.1"	"67.8147268408551"	"68"	"118"	"67"	"1"	"842"	"97.144"	"6.99"	"2.56"	"0.77"	"2.08"	"1.96"	"1.12"	"1.37"	"1.11"	"0.90"	"1.37"	"18.86"	"20.24"	"15.96"	"11.42"	"1.17"	"4.30"	"6.44"	"10.94"	"9.56"	""	"68"	"0"	"0"	"Green"	"304.51613352727"
"False"	"IsMasterProtein"	"LOC107392502"	"XP_015825836.1"	"67.4157303370787"	"43"	"121"	"42"	"1"	"445"	"48.165"	"5.3"	"1.34"	"1.12"	"1.35"	"1.34"	"0.70"	"1.09"	"1.82"	"2.00"	"2.18"	"5.96"	"8.84"	"13.94"	"11.47"	"4.80"	"9.91"	"18.23"	"22.14"	"4.84"	""	"43"	"0"	"0"	"Green"	"294.001782542362"
"False"	"IsMasterProtein"	"actb"	"XP_015800880.1"	"73.1382978723404"	"33"	"157"	"33"	"1"	"376"	"41.811"	"5.48"	"1.10"	"1.30"	"1.38"	"1.58"	"0.88"	"1.32"	"1.59"	"1.48"	"1.83"	"5.29"	"4.58"	"9.49"	"6.28"	"12.43"	"4.72"	"7.59"	"4.32"	"3.11"	""	"33"	"0"	"0"	"Green"	"283.958423403737"
"False"	"IsMasterProtein"	"LOC107383970"	"XP_015812417.1"	"78.877400295421"	"49"	"114"	"49"	"1"	"677"	"73.007"	"6.7"	"1.69"	"1.03"	"1.47"	"1.97"	"0.96"	"1.51"	"1.25"	"1.01"	"2.05"	"9.44"	"2.18"	"9.94"	"13.81"	"5.74"	"8.66"	"9.69"	"9.51"	"12.38"	""	"49"	"0"	"0"	"Green"	"282.742199520611"
"False"	"IsMasterProtein"	"LOC107388617"	"XP_015819691.1"	"82.4528301886792"	"45"	"84"	"43"	"1"	"530"	"58.258"	"7.34"	"2.54"	"0.71"	"1.99"	"2.26"	"1.02"	"1.38"	"1.23"	"0.87"	"1.65"	"10.73"	"25.62"	"14.99"	"19.03"	"8.95"	"7.88"	"8.97"	"9.57"	"8.34"	""	"45"	"0"	"0"	"Green"	"273.159733352688"
"False"	"IsMasterProtein"	"LOC107382447"	"XP_015810064.1"	"48.9975942261427"	"56"	"79"	"56"	"1"	"1247"	"136.7"	"7.33"	"2.58"	"0.72"	"2.41"	"1.96"	"1.39"	"1.24"	"0.90"	"0.85"	"1.25"	"6.15"	"31.88"	"12.14"	"12.33"	"13.11"	"8.38"	"13.48"	"21.13"	"18.37"	""	"56"	"0"	"0"	"Green"	"272.505528973246"
"False"	"IsMasterProtein"	"LOC107373383"	"XP_015797013.1"	"85.9447004608295"	"45"	"126"	"41"	"1"	"434"	"47.506"	"6.67"	"2.34"	"0.70"	"1.98"	"1.72"	"0.95"	"1.40"	"1.36"	"1.06"	"1.49"	"15.18"	"9.26"	"12.96"	"16.85"	"14.32"	"11.90"	"9.75"	"18.78"	"7.36"	""	"45"	"0"	"0"	"Green"	"271.406196258779"
"False"	"IsMasterProtein"	"LOC107390309"	"XP_015822429.1"	"67.5"	"45"	"105"	"45"	"1"	"440"	"48.162"	"5.3"	"1.56"	"1.27"	"1.20"	"1.20"	"1.16"	"1.51"	"1.56"	"1.10"	"2.27"	"24.68"	"4.68"	"9.66"	"10.88"	"2.85"	"20.75"	"24.13"	"7.87"	"2.87"	""	"45"	"0"	"0"	"Green"	"268.432878698546"
"False"	"IsMasterProtein"	"LOC107391340"	"XP_015824099.1"	"62.1973929236499"	"47"	"109"	"46"	"1"	"537"	"58.813"	"5.26"	"1.31"	"1.36"	"1.38"	"1.58"	"0.79"	"1.50"	"2.09"	"1.85"	"1.54"	"19.37"	"20.91"	"7.21"	"15.26"	"26.82"	"14.87"	"28.10"	"15.91"	"18.51"	""	"47"	"0"	"0"	"Green"	"260.375769183702"
"False"	"IsMasterProtein"	"ckm"	"XP_015806184.1"	"93.4210526315789"	"40"	"203"	"40"	"1"	"380"	"42.708"	"6.58"	"2.61"	"0.61"	"2.08"	"1.81"	"1.47"	"1.27"	"0.80"	"0.68"	"1.17"	"9.47"	"15.23"	"5.73"	"8.00"	"2.08"	"3.33"	"6.91"	"3.07"	"7.44"	""	"40"	"0"	"0"	"Green"	"256.772390007126"
"False"	"IsMasterProtein"	"LOC107387972"	"XP_015818762.1"	"94.7658402203857"	"36"	"118"	"36"	"1"	"363"	"39.676"	"8.05"	"2.49"	"0.74"	"1.91"	"1.91"	"1.03"	"1.36"	"1.13"	"0.83"	"1.39"	"3.00"	"12.08"	"3.68"	"8.04"	"3.91"	"8.33"	"5.87"	"6.26"	"2.88"	""	"36"	"0"	"0"	"Green"	"256.535810710591"
"False"	"IsMasterProtein"	"LOC107397073"	"XP_015832458.1"	"75"	"28"	"71"	"27"	"1"	"444"	"49.64"	"4.92"	"1.20"	"1.05"	"1.34"	"1.73"	"0.88"	"1.76"	"1.53"	"1.38"	"1.93"	"13.77"	"6.39"	"17.12"	"18.92"	"9.66"	"10.30"	"10.63"	"18.59"	"6.86"	""	"28"	"0"	"0"	"Green"	"256.435927107527"
"False"	"IsMasterProtein"	"gapdh"	"XP_015805687.1"	"93.0930930930931"	"35"	"129"	"35"	"1"	"333"	"35.9"	"7.87"	"2.33"	"0.78"	"2.01"	"2.04"	"1.03"	"1.43"	"0.96"	"0.82"	"1.45"	"10.82"	"11.97"	"7.54"	"13.76"	"6.32"	"1.49"	"9.90"	"16.21"	"2.12"	""	"35"	"0"	"0"	"Green"	"254.558376559974"
"False"	"IsMasterProtein"	"LOC107393303"	"XP_015827054.1"	"64.4522144522144"	"53"	"99"	"50"	"1"	"858"	"95.59"	"7.05"	"1.19"	"1.05"	"1.50"	"2.03"	"0.97"	"2.01"	"1.60"	"1.32"	"1.99"	"11.73"	"11.09"	"18.32"	"11.72"	"11.47"	"6.77"	"8.37"	"5.32"	"9.94"	""	"53"	"0"	"0"	"Green"	"250.379201286359"
"False"	"IsMasterProtein"	"sptan1"	"XP_015798825.1"	"30.8592174263816"	"74"	"80"	"74"	"1"	"2479"	"284.895"	"5.29"	"1.17"	"1.12"	"1.26"	"1.59"	"0.76"	"1.75"	"1.67"	"1.53"	"1.74"	"9.04"	"13.03"	"13.45"	"17.18"	"2.00"	"8.92"	"19.23"	"9.11"	"12.47"	""	"74"	"0"	"0"	"Green"	"243.329980246243"
"False"	"IsMasterProtein"	"LOC107374481"	"XP_015798123.1"	"31.4581458145815"	"62"	"70"	"61"	"1"	"2222"	"243.967"	"5.85"	"1.32"	"1.44"	"1.27"	"1.18"	"0.69"	"1.47"	"1.68"	"1.51"	"1.21"	"8.81"	"20.42"	"25.89"	"12.66"	"30.73"	"16.15"	"16.64"	"20.05"	"9.01"	""	"62"	"0"	"0"	"Green"	"238.702111220938"
"False"	"IsMasterProtein"	"LOC107392486"	"XP_015825806.1"	"88.9975550122249"	"40"	"96"	"40"	"1"	"409"	"45.383"	"5.54"	"1.22"	"1.24"	"1.25"	"1.35"	"0.63"	"1.45"	"1.55"	"1.67"	"1.55"	"11.70"	"6.89"	"6.24"	"11.67"	"16.72"	"25.72"	"24.99"	"8.83"	"7.24"	""	"40"	"0"	"0"	"Green"	"236.415635436354"
"False"	"IsMasterProtein"	"LOC107381855"	"XP_015809259.1"	"49.4342291371994"	"58"	"79"	"56"	"1"	"1414"	"156.769"	"6.96"	"2.27"	"0.71"	"2.12"	"1.74"	"1.37"	"1.18"	"0.83"	"0.68"	"1.08"	"6.47"	"12.84"	"9.50"	"11.43"	"10.28"	"5.78"	"14.47"	"13.99"	"3.05"	""	"58"	"0"	"0"	"Green"	"233.477517064949"
"False"	"IsMasterProtein"	"vcl"	"XP_015818068.1"	"48.780487804878"	"51"	"68"	"50"	"1"	"1066"	"116.481"	"6.18"	"1.35"	"1.16"	"1.26"	"1.43"	"0.82"	"1.28"	"1.76"	"1.47"	"1.93"	"9.25"	"9.41"	"8.47"	"9.77"	"15.48"	"7.64"	"7.66"	"5.60"	"13.10"	""	"51"	"0"	"0"	"Green"	"232.179513956186"
"False"	"IsMasterProtein"	"K2C1_HUMAN"	"(Common contaminant protein)"	"55.6765163297045"	"40"	"64"	"39"	"1"	"643"	"65.847"	"8.12"	"1.17"	"1.08"	"1.08"	"2.53"	"0.53"	"2.45"	"1.32"	"1.83"	"1.04"	"33.72"	"13.38"	"14.29"	"12.96"	"16.41"	"19.88"	"19.67"	"33.81"	"2.88"	""	"40"	"0"	"0"	"Green"	"232.060108268485"
"False"	"IsMasterProtein"	"LOC107382264"	"XP_015809831.1"	"36.0204081632653"	"70"	"89"	"70"	"1"	"1960"	"226.4"	"5.64"	"1.52"	"1.51"	"1.59"	"1.91"	"0.74"	"1.08"	"1.61"	"1.49"	"1.68"	"10.62"	"11.55"	"17.19"	"18.43"	"8.89"	"7.89"	"8.23"	"13.19"	"6.16"	""	"70"	"0"	"0"	"Green"	"228.470950302272"
"False"	"IsMasterProtein"	"eno1"	"XP_015823179.1"	"67.5925925925926"	"28"	"61"	"27"	"1"	"432"	"47.174"	"6.18"	"1.79"	"0.95"	"1.76"	"1.79"	"1.00"	"1.43"	"1.55"	"1.40"	"1.79"	"17.92"	"12.28"	"34.91"	"22.16"	"3.19"	"4.21"	"18.03"	"21.81"	"22.83"	""	"28"	"0"	"0"	"Green"	"224.990592928903"
"False"	"IsMasterProtein"	"LOC107380231"	"XP_015806857.1"	"47.3867595818815"	"42"	"74"	"42"	"1"	"861"	"94.717"	"8.5"	"0.71"	"1.03"	"1.20"	"1.47"	"0.53"	"1.36"	"2.54"	"2.01"	"1.67"	"15.45"	"17.64"	"13.37"	"8.40"	"7.21"	"11.24"	"15.35"	"17.55"	"12.16"	""	"42"	"0"	"0"	"Green"	"220.127663375607"
"False"	"IsMasterProtein"	"LOC107395221"	"XP_015830031.1"	"82.3076923076923"	"35"	"141"	"35"	"1"	"260"	"28.859"	"6.14"	"1.56"	"0.98"	"1.38"	"2.13"	"1.04"	"1.48"	"1.03"	"0.97"	"2.30"	"2.32"	"8.86"	"4.05"	"13.51"	"4.62"	"5.36"	"3.30"	"5.87"	"11.68"	""	"35"	"0"	"0"	"Green"	"219.296333192223"
"False"	"IsMasterProtein"	"LOC107395751"	"XP_015830688.1"	"38.1280110116999"	"50"	"60"	"50"	"1"	"1453"	"160.793"	"5.53"	"2.63"	"1.09"	"1.45"	"2.34"	"1.26"	"1.30"	"0.93"	"0.79"	"1.97"	"24.77"	"16.21"	"6.68"	"15.30"	"14.03"	"15.34"	"5.87"	"7.32"	"5.34"	""	"50"	"0"	"0"	"Green"	"217.195040800653"
"False"	"IsMasterProtein"	"LOC107391212"	"XP_015823901.1"	"63.3870967741936"	"39"	"59"	"37"	"1"	"620"	"68.692"	"6.34"	"1.25"	"1.19"	"1.42"	"1.64"	"0.82"	"1.24"	"2.11"	"1.69"	"2.25"	"14.62"	"16.40"	"20.80"	"16.23"	"10.99"	"9.67"	"11.19"	"7.65"	"12.45"	""	"39"	"0"	"0"	"Green"	"213.092433793113"
"False"	"IsMasterProtein"	"LOC107372554"	"XP_015796261.1"	"67.5564681724846"	"39"	"99"	"38"	"1"	"487"	"53.322"	"5.5"	"1.76"	"1.04"	"1.30"	"1.50"	"0.65"	"1.04"	"2.01"	"1.82"	"2.18"	"22.97"	"16.93"	"13.98"	"7.28"	"17.95"	"37.09"	"15.58"	"11.45"	"12.79"	""	"39"	"0"	"0"	"Green"	"210.605159860245"
"False"	"IsMasterProtein"	"LOC107395776"	"XP_015830718.1"	"63.0695443645084"	"30"	"71"	"30"	"1"	"417"	"46.911"	"7.71"	"1.82"	"0.69"	"1.90"	"1.52"	"1.14"	"1.61"	"1.34"	"1.23"	"1.63"	"11.92"	"10.74"	"2.96"	"12.11"	"10.44"	"5.79"	"13.61"	"13.67"	"5.56"	""	"30"	"0"	"0"	"Green"	"207.711288681498"
"False"	"IsMasterProtein"	"LOC107373943"	"XP_015797574.1"	"55.0617283950617"	"34"	"78"	"34"	"1"	"405"	"44.981"	"6.3"	"1.24"	"1.31"	"2.19"	"0.89"	"0.61"	"1.15"	"2.43"	"1.68"	"2.58"	"5.50"	"13.57"	"11.76"	"16.06"	"8.60"	"14.74"	"10.41"	"13.54"	"11.84"	""	"34"	"0"	"0"	"Green"	"202.637314284002"
"False"	"IsMasterProtein"	"LOC107387374"	"XP_015817798.1"	"51.8361581920904"	"34"	"52"	"34"	"1"	"708"	"77.952"	"6.74"	"0.91"	"1.47"	"1.32"	"1.55"	"0.54"	"1.55"	"2.17"	"1.81"	"2.23"	"10.64"	"22.18"	"16.59"	"13.76"	"11.67"	"6.98"	"18.03"	"15.56"	"15.04"	""	"34"	"0"	"0"	"Green"	"201.941021592887"
"False"	"IsMasterProtein"	"LOC107381034"	"XP_015807999.1"	"74.3589743589744"	"31"	"74"	"31"	"1"	"429"	"47.686"	"6.52"	"1.62"	"1.11"	"1.48"	"1.65"	"0.98"	"1.39"	"1.32"	"1.08"	"2.47"	"20.27"	"15.69"	"19.68"	"8.64"	"3.76"	"6.63"	"4.47"	"6.33"	"15.24"	""	"31"	"0"	"0"	"Green"	"201.524892405012"
"False"	"IsMasterProtein"	"itgb4"	"XP_015819248.1"	"28.6144578313253"	"47"	"55"	"47"	"1"	"1992"	"221.289"	"5.92"	"1.13"	"0.99"	"1.46"	"1.59"	"0.83"	"1.38"	"1.80"	"1.43"	"1.75"	"6.68"	"1.81"	"6.53"	"5.56"	"9.12"	"14.76"	"20.98"	"12.57"	"9.01"	""	"47"	"0"	"0"	"Green"	"199.885130488223"
"False"	"IsMasterProtein"	"LOC107374749"	"XP_015798470.1"	"72.4137931034483"	"47"	"87"	"46"	"1"	"551"	"59.784"	"9.1"	"1.51"	"0.81"	"1.62"	"1.62"	"0.97"	"1.63"	"1.66"	"1.41"	"1.76"	"14.50"	"18.31"	"9.94"	"13.01"	"8.96"	"9.18"	"8.29"	"15.10"	"4.89"	""	"47"	"0"	"0"	"Green"	"199.423977518433"
"False"	"IsMasterProtein"	"actn3"	"XP_015801889.1"	"45.819397993311"	"38"	"55"	"38"	"1"	"897"	"103.554"	"5.3"	"1.71"	"1.04"	"1.69"	"1.82"	"1.52"	"1.34"	"1.03"	"0.97"	"1.07"	"34.81"	"6.87"	"18.53"	"27.20"	"11.65"	"24.44"	"3.34"	"4.13"	"11.23"	""	"38"	"0"	"0"	"Green"	"195.670024155087"
"False"	"IsMasterProtein"	"LOC107393875"	"XP_015827974.1"	"48.206599713056"	"33"	"58"	"31"	"1"	"697"	"78.107"	"5.11"	"1.23"	"1.03"	"1.35"	"1.47"	"0.91"	"1.63"	"1.76"	"1.49"	"1.93"	"14.74"	"34.36"	"3.28"	"20.88"	"19.11"	"8.33"	"19.64"	"14.76"	"15.99"	""	"33"	"0"	"0"	"Green"	"179.238761584876"
"False"	"IsMasterProtein"	"LOC107388012"	"XP_015818828.1"	"42.7297056199822"	"48"	"67"	"47"	"1"	"1121"	"125.443"	"5.71"	"0.89"	"1.00"	"1.69"	"1.60"	"1.33"	"1.75"	"1.15"	"1.13"	"1.63"	"5.01"	"4.83"	"5.15"	"9.43"	"8.69"	"5.01"	"11.47"	"2.08"	"6.06"	""	"48"	"0"	"0"	"Green"	"179.035488027188"
"False"	"IsMasterProtein"	"LOC107394933"	"XP_015829639.1"	"62.472885032538"	"34"	"57"	"32"	"1"	"461"	"50.458"	"9.11"	"1.05"	"1.08"	"1.44"	"1.79"	"0.89"	"1.97"	"1.77"	"1.35"	"1.95"	"8.75"	"17.28"	"16.88"	"20.20"	"10.59"	"16.04"	"9.01"	"10.52"	"12.89"	""	"34"	"0"	"0"	"Green"	"178.147070810107"
"False"	"IsMasterProtein"	"cast"	"XP_015814828.1"	"57.3148148148148"	"45"	"66"	"45"	"1"	"1080"	"111.354"	"5.5"	"1.38"	"1.76"	"1.24"	"2.31"	"1.58"	"1.72"	"2.16"	"2.30"	"2.43"	"13.90"	"79.20"	"14.15"	"90.82"	"104.87"	"43.88"	"24.97"	"68.01"	"53.11"	""	"45"	"0"	"0"	"Green"	"176.915940526021"
"False"	"IsMasterProtein"	"LOC107386347"	"XP_015816161.1"	"56.0371517027864"	"41"	"78"	"40"	"1"	"646"	"70.778"	"5.36"	"1.28"	"0.94"	"1.30"	"1.80"	"0.93"	"1.54"	"1.57"	"1.39"	"1.78"	"17.11"	"5.68"	"4.56"	"9.46"	"8.80"	"6.28"	"3.78"	"11.24"	"8.14"	""	"41"	"0"	"0"	"Green"	"175.31957502107"
"False"	"IsMasterProtein"	"hspd1"	"XP_015821248.1"	"68.8695652173913"	"38"	"49"	"36"	"1"	"575"	"60.946"	"5.72"	"1.46"	"0.84"	"1.48"	"1.61"	"0.90"	"1.58"	"1.43"	"1.31"	"1.72"	"25.89"	"23.09"	"16.74"	"25.02"	"8.75"	"14.43"	"4.54"	"23.18"	"18.23"	""	"38"	"0"	"0"	"Green"	"170.624204240506"
"False"	"IsMasterProtein"	"K22E_HUMAN"	"(Common contaminant protein)"	"64.031007751938"	"34"	"52"	"34"	"1"	"645"	"65.825"	"8"	"1.10"	"0.87"	"0.68"	"4.47"	"0.60"	"1.21"	"1.12"	"1.00"	"1.02"	"8.05"	"13.44"	"22.56"	"19.30"	"53.00"	"21.68"	"22.13"	"5.02"	"9.80"	""	"34"	"0"	"0"	"Green"	"167.944124155405"
"False"	"IsMasterProtein"	"LOC107376685"	"XP_015801429.1"	"29.5180722891566"	"32"	"54"	"32"	"1"	"996"	"109.089"	"5.2"	"1.34"	"0.73"	"1.61"	"1.49"	"0.75"	"1.87"	"2.10"	"1.48"	"1.95"	"11.36"	"30.01"	"11.88"	"9.14"	"25.81"	"9.62"	"10.57"	"9.81"	"14.97"	""	"32"	"0"	"0"	"Green"	"165.950073057092"
"False"	"IsMasterProtein"	"LOC107393029"	"XP_015826648.1"	"42.8051001821494"	"26"	"49"	"26"	"1"	"549"	"61.393"	"6.79"	"2.26"	"0.96"	"1.45"	"2.32"	"1.03"	"1.64"	"1.11"	"0.94"	"2.16"	"12.32"	"7.92"	"13.23"	"8.69"	"6.12"	"6.74"	"10.11"	"9.25"	"7.76"	""	"26"	"0"	"0"	"Green"	"162.137927897819"
"False"	"IsMasterProtein"	"mdh2"	"XP_015804678.1"	"79.5252225519288"	"25"	"48"	"24"	"1"	"337"	"35.382"	"8.15"	"1.50"	"0.83"	"1.72"	"1.64"	"0.98"	"1.68"	"1.50"	"1.55"	"1.85"	"4.23"	"7.12"	"7.30"	"12.25"	"11.37"	"7.31"	"8.65"	"4.54"	"8.19"	""	"25"	"0"	"0"	"Green"	"161.584974338427"
"False"	"IsMasterProtein"	"LOC107374849"	"XP_015798617.1"	"75.3768844221106"	"28"	"47"	"27"	"1"	"398"	"44.04"	"6.25"	"1.72"	"0.94"	"1.27"	"1.82"	"1.21"	"1.50"	"1.38"	"1.13"	"1.84"	"13.14"	"16.11"	"5.93"	"14.13"	"8.84"	"14.50"	"16.68"	"14.56"	"12.82"	""	"28"	"0"	"0"	"Green"	"161.334546107656"
"False"	"IsMasterProtein"	"LOC107382285"	"XP_015809865.1"	"75.4285714285714"	"32"	"54"	"32"	"1"	"350"	"38.218"	"7.39"	"1.92"	"1.02"	"1.68"	"1.77"	"0.90"	"1.56"	"1.78"	"1.35"	"1.81"	"11.80"	"10.36"	"9.26"	"12.96"	"2.55"	"11.34"	"10.68"	"13.90"	"6.67"	""	"32"	"0"	"0"	"Green"	"160.721247605645"
"False"	"IsMasterProtein"	"hsp90ab1"	"XP_015802974.1"	"55.448275862069"	"43"	"71"	"42"	"1"	"725"	"83.533"	"5.02"	"1.48"	"1.08"	"1.41"	"1.90"	"0.92"	"2.05"	"1.56"	"1.33"	"1.96"	"15.97"	"19.83"	"19.02"	"13.26"	"4.69"	"23.23"	"23.51"	"11.35"	"8.08"	""	"43"	"0"	"0"	"Green"	"160.54538579732"
"False"	"IsMasterProtein"	"LOC107387629"	"XP_015818158.1"	"50.1010101010101"	"21"	"42"	"21"	"1"	"495"	"55.103"	"5.27"	"1.27"	"1.05"	"1.24"	"1.64"	"0.83"	"1.46"	"1.41"	"1.28"	"1.68"	"7.90"	"11.00"	"20.09"	"17.56"	"9.46"	"19.48"	"16.74"	"9.99"	"10.43"	""	"21"	"0"	"0"	"Green"	"159.849357642006"
