"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (126) / (131)"	"Ratios: (127_N) / (131)"	"Ratios: (127_C) / (131)"	"Ratios: (128_N) / (131)"	"Ratios: (128_C) / (131)"	"Ratios: (129_N) / (131)"	"Ratios: (129_C) / (131)"	"Ratios: (130_N) / (131)"	"Ratios: (130_C) / (131)"	"Ratio Standard Errors [%]: (126) / (131)"	"Ratio Standard Errors [%]: (127_N) / (131)"	"Ratio Standard Errors [%]: (127_C) / (131)"	"Ratio Standard Errors [%]: (128_N) / (131)"	"Ratio Standard Errors [%]: (128_C) / (131)"	"Ratio Standard Errors [%]: (129_N) / (131)"	"Ratio Standard Errors [%]: (129_C) / (131)"	"Ratio Standard Errors [%]: (130_N) / (131)"	"Ratio Standard Errors [%]: (130_C) / (131)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2"
"False"	"IsMasterProtein"	"c3"	"XP_015824898.1"	"41.4481897627965"	"66"	"98"	"66"	"1"	"1602"	"179.627"	"6.05"	"1.83"	"0.91"	"2.62"	"1.32"	"1.08"	"1.61"	"0.06"	"0.09"	"0.06"	"7.45"	"7.49"	"5.48"	"12.43"	"10.32"	"4.82"	"19.55"	"26.91"	"23.86"	""	"66"	"0"	"0"	"Green"	"326.990143642072"
"False"	"IsMasterProtein"	"cltc"	"XP_015816180.1"	"43.7164979154258"	"77"	"104"	"76"	"1"	"1679"	"191.619"	"5.66"	"1.66"	"1.06"	"1.59"	"1.64"	"1.34"	"1.65"	"0.07"	"0.08"	"0.05"	"8.76"	"6.32"	"13.82"	"10.42"	"9.71"	"7.77"	"14.47"	"7.77"	"45.26"	""	"77"	"0"	"0"	"Green"	"320.982749963693"
"False"	"IsMasterProtein"	"LOC107373441"	"XP_015797060.1"	"75.3536452665941"	"68"	"155"	"65"	"1"	"1838"	"195.394"	"7.8"	"1.79"	"1.07"	"1.70"	"1.66"	"1.44"	"1.84"	"0.05"	"0.08"	"0.02"	"12.58"	"9.40"	"7.82"	"9.34"	"5.88"	"9.35"	"10.89"	"5.78"	"60.40"	""	"68"	"0"	"0"	"Green"	"317.48859268336"
"False"	"IsMasterProtein"	"atp5b"	"XP_015807912.1"	"76.3005780346821"	"31"	"81"	"31"	"1"	"519"	"55.298"	"5.22"	"1.84"	"1.05"	"1.63"	"1.54"	"1.35"	"1.56"	"0.07"	"0.09"	"0.04"	"11.32"	"10.36"	"9.90"	"15.00"	"13.62"	"14.70"	"37.81"	"21.67"	"99.90"	""	"31"	"0"	"0"	"Green"	"312.390591955005"
"False"	"IsMasterProtein"	"LOC107385534"	"XP_015814961.1"	"94.0047961630695"	"47"	"112"	"45"	"1"	"417"	"46.185"	"4.96"	"1.48"	"0.98"	"1.52"	"1.66"	"1.29"	"1.46"	"0.12"	"0.14"	"0.11"	"22.65"	"3.95"	"19.64"	"10.65"	"16.15"	"22.33"	"83.64"	"66.52"	"103.07"	""	"47"	"0"	"0"	"Green"	"312.146149396556"
"False"	"IsMasterProtein"	"LOC107378920"	"XP_015804883.1"	"18.5904986258343"	"99"	"116"	"94"	"1"	"5094"	"577.931"	"5.87"	"1.50"	"1.02"	"1.69"	"1.63"	"1.44"	"1.65"	"0.09"	"0.10"	"0.07"	"8.44"	"3.31"	"9.00"	"7.38"	"7.81"	"9.87"	"33.72"	"15.28"	"27.54"	""	"99"	"0"	"0"	"Green"	"292.024995972842"
"False"	"IsMasterProtein"	"acta2"	"XP_015817981.1"	"74.8010610079576"	"31"	"139"	"30"	"1"	"377"	"41.982"	"5.39"	"1.79"	"1.01"	"1.73"	"1.72"	"1.18"	"1.51"	"0.06"	"0.08"	"0.04"	"6.36"	"6.42"	"6.32"	"9.83"	"1.44"	"6.62"	"25.70"	"16.67"	"48.67"	""	"31"	"0"	"0"	"Green"	"287.22699924256"
"False"	"IsMasterProtein"	"hspd1"	"XP_015821248.1"	"69.9130434782609"	"41"	"71"	"40"	"1"	"575"	"60.946"	"5.72"	"1.81"	"1.00"	"1.63"	"1.71"	"1.37"	"1.78"	"0.06"	"0.09"	"0.04"	"15.28"	"0.88"	"19.93"	"12.82"	"19.84"	"22.20"	"28.63"	"24.66"	"27.47"	""	"41"	"0"	"0"	"Green"	"283.898536365145"
"False"	"IsMasterProtein"	"LOC107392631"	"XP_015826012.1"	"22.3741171109592"	"97"	"115"	"95"	"1"	"4389"	"500.227"	"6.15"	"1.47"	"1.04"	"1.64"	"1.52"	"1.25"	"1.50"	"0.08"	"0.08"	"0.07"	"13.82"	"5.01"	"10.79"	"5.57"	"11.78"	"12.88"	"26.59"	"16.21"	"30.29"	""	"97"	"0"	"0"	"Green"	"279.832980751028"
"False"	"IsMasterProtein"	"LOC107386347"	"XP_015816161.1"	"71.2074303405573"	"50"	"145"	"50"	"1"	"646"	"70.778"	"5.36"	"1.77"	"1.05"	"1.60"	"1.64"	"1.43"	"1.76"	"0.07"	"0.08"	"0.05"	"14.53"	"3.68"	"8.99"	"5.01"	"13.56"	"23.72"	"39.50"	"33.19"	"88.87"	""	"50"	"0"	"0"	"Green"	"278.626536679942"
"False"	"IsMasterProtein"	"LOC107392486"	"XP_015825806.1"	"83.6185819070905"	"44"	"100"	"44"	"1"	"409"	"45.383"	"5.54"	"1.64"	"1.10"	"1.82"	"1.51"	"1.17"	"1.44"	"0.23"	"0.25"	"0.20"	"13.46"	"6.81"	"7.29"	"2.78"	"11.34"	"19.75"	"142.61"	"125.98"	"166.10"	""	"44"	"0"	"0"	"Green"	"274.862541927539"
"False"	"IsMasterProtein"	"LOC107383970"	"XP_015812417.1"	"76.218611521418"	"47"	"92"	"47"	"1"	"677"	"73.007"	"6.7"	"2.23"	"0.90"	"2.13"	"1.56"	"1.42"	"1.66"	"0.10"	"0.13"	"0.07"	"19.20"	"8.68"	"15.75"	"12.38"	"7.85"	"7.06"	"33.49"	"34.48"	"60.51"	""	"47"	"0"	"0"	"Green"	"268.970259230395"
"False"	"IsMasterProtein"	"esyt1"	"XP_015815114.1"	"37.1382636655949"	"63"	"85"	"62"	"1"	"1866"	"207.259"	"6.42"	"1.64"	"1.01"	"1.58"	"1.56"	"1.27"	"1.59"	"0.06"	"0.08"	"0.06"	"29.42"	"15.51"	"20.35"	"14.76"	"16.24"	"17.13"	"58.48"	"26.77"	"59.19"	""	"63"	"0"	"0"	"Green"	"265.065354418903"
"False"	"IsMasterProtein"	"flnb"	"XP_015814162.1"	"31.4460596786534"	"67"	"83"	"67"	"1"	"2614"	"277.686"	"5.6"	"1.62"	"1.03"	"1.64"	"1.56"	"1.32"	"1.58"	"0.12"	"0.13"	"0.12"	"10.00"	"5.12"	"10.27"	"15.89"	"14.25"	"7.65"	"63.92"	"52.57"	"74.51"	""	"67"	"0"	"0"	"Green"	"262.387787209427"
"False"	"IsMasterProtein"	"LOC107384816"	"XP_015813766.1"	"41.6802610114192"	"59"	"85"	"57"	"1"	"1226"	"134.619"	"5.91"	"1.68"	"1.06"	"1.84"	"1.66"	"1.47"	"1.64"	"0.06"	"0.09"	"0.04"	"11.78"	"9.11"	"12.49"	"4.30"	"9.38"	"4.49"	"12.82"	"25.90"	"36.51"	""	"59"	"0"	"0"	"Green"	"256.830121765521"
"False"	"IsMasterProtein"	"ddx4"	"XP_015813328.1"	"65.7097288676236"	"37"	"68"	"37"	"1"	"627"	"68.689"	"5.72"	"1.82"	"1.07"	"1.63"	"1.71"	"1.57"	"1.65"	"0.09"	"0.10"	"0.07"	"15.80"	"3.86"	"14.99"	"9.86"	"7.07"	"3.86"	"36.08"	"30.55"	"71.09"	""	"37"	"0"	"0"	"Green"	"253.103443969436"
"False"	"IsMasterProtein"	"vcl"	"XP_015818068.1"	"47.6547842401501"	"52"	"76"	"51"	"1"	"1066"	"116.481"	"6.18"	"1.76"	"1.05"	"1.68"	"1.57"	"1.20"	"1.68"	"0.08"	"0.09"	"0.08"	"11.73"	"2.51"	"11.51"	"6.25"	"8.42"	"4.57"	"53.82"	"42.99"	"53.82"	""	"52"	"0"	"0"	"Green"	"252.486533355488"
"False"	"IsMasterProtein"	"LOC107391341"	"XP_015824101.1"	"81.712962962963"	"48"	"134"	"47"	"1"	"432"	"47.976"	"5.71"	"1.60"	"1.03"	"1.70"	"1.84"	"1.36"	"1.75"	"0.07"	"0.10"	"0.05"	"4.22"	"2.21"	"10.09"	"29.37"	"6.62"	"10.80"	"77.41"	"58.16"	"117.10"	""	"48"	"0"	"0"	"Green"	"247.195799919641"
"False"	"IsMasterProtein"	"piwil1"	"XP_015827612.1"	"63.0409356725146"	"47"	"74"	"46"	"1"	"855"	"96.964"	"9.22"	"1.59"	"1.10"	"1.64"	"1.58"	"1.48"	"1.63"	"0.09"	"0.09"	"0.06"	"8.19"	"6.61"	"10.54"	"7.74"	"6.29"	"11.23"	"39.67"	"31.58"	"93.66"	""	"47"	"0"	"0"	"Green"	"246.721084961637"
"False"	"IsMasterProtein"	"LOC107397196"	"XP_015832609.1"	"39.4433781190019"	"42"	"76"	"41"	"1"	"1042"	"114.411"	"5.26"	"2.42"	"1.00"	"1.58"	"1.64"	"1.28"	"1.53"	"0.10"	"0.11"	"0.09"	"36.65"	"5.49"	"11.49"	"3.87"	"7.33"	"11.15"	"54.75"	"38.81"	"59.75"	""	"42"	"0"	"0"	"Green"	"242.639509745943"
"False"	"IsMasterProtein"	"sptan1"	"XP_015798825.1"	"24.5663574021783"	"52"	"56"	"52"	"1"	"2479"	"284.895"	"5.29"	"1.63"	"1.11"	"1.69"	"1.41"	"1.42"	"1.64"	"0.08"	"0.11"	"0.07"	"10.36"	"6.74"	"7.01"	"8.76"	"9.82"	"13.15"	"35.02"	"29.23"	"48.82"	""	"52"	"0"	"0"	"Green"	"240.711151837892"
"False"	"IsMasterProtein"	"eno1"	"XP_015823179.1"	"79.3981481481482"	"36"	"88"	"36"	"1"	"432"	"47.174"	"6.18"	"1.87"	"1.06"	"1.63"	"1.57"	"1.33"	"1.64"	"0.13"	"0.15"	"0.12"	"13.70"	"7.49"	"5.90"	"6.82"	"4.46"	"9.70"	"130.69"	"106.53"	"154.59"	""	"36"	"0"	"0"	"Green"	"240.068086372517"
"False"	"IsMasterProtein"	"K2C1_HUMAN"	"(Common contaminant protein)"	"52.7216174183515"	"39"	"66"	"38"	"1"	"643"	"65.847"	"8.12"	"1.40"	"1.03"	"1.00"	"0.88"	"2.84"	"0.95"	"0.10"	"0.06"	"0.04"	"12.87"	"23.99"	"11.19"	"12.61"	"19.89"	"13.27"	"45.53"	"24.33"	"32.86"	""	"39"	"0"	"0"	"Green"	"239.719220702955"
"False"	"IsMasterProtein"	"LOC107374749"	"XP_015798470.1"	"79.491833030853"	"49"	"85"	"48"	"1"	"551"	"59.784"	"9.1"	"1.69"	"1.02"	"1.68"	"1.56"	"1.35"	"1.65"	"0.05"	"0.06"	"0.03"	"15.74"	"2.99"	"12.00"	"8.85"	"12.15"	"7.98"	"76.60"	"28.44"	"58.53"	""	"49"	"0"	"0"	"Green"	"237.003917356056"
"False"	"IsMasterProtein"	"mvp"	"XP_015831781.1"	"50.8752735229759"	"39"	"53"	"39"	"1"	"914"	"102.013"	"5.47"	"1.71"	"1.07"	"1.71"	"1.64"	"1.34"	"1.59"	"0.08"	"0.09"	"0.06"	"11.27"	"8.12"	"12.70"	"9.76"	"9.23"	"7.51"	"43.13"	"30.26"	"32.45"	""	"39"	"0"	"0"	"Green"	"232.816765774165"
"False"	"IsMasterProtein"	"myh11"	"XP_015826303.1"	"35.0859453993933"	"71"	"92"	"69"	"1"	"1978"	"227.846"	"5.48"	"1.87"	"0.94"	"1.52"	"1.70"	"1.29"	"2.00"	"0.11"	"0.12"	"0.11"	"18.74"	"8.77"	"13.26"	"10.99"	"13.91"	"11.57"	"56.12"	"41.51"	"56.57"	""	"71"	"0"	"0"	"Green"	"231.658159281251"
"False"	"IsMasterProtein"	"LOC107377205"	"XP_015802160.1"	"43.2062561094819"	"41"	"58"	"40"	"1"	"1023"	"112.42"	"5.53"	"1.68"	"0.95"	"1.59"	"1.83"	"1.41"	"1.92"	"0.11"	"0.13"	"0.10"	"22.99"	"8.06"	"16.03"	"16.60"	"20.08"	"17.48"	"57.87"	"50.23"	"69.07"	""	"41"	"0"	"0"	"Green"	"228.715474423588"
"False"	"IsMasterProtein"	"LOC107390154"	"XP_015822199.1"	"74"	"27"	"87"	"27"	"1"	"450"	"50.014"	"5.06"	"1.65"	"1.09"	"1.64"	"1.60"	"1.30"	"1.60"	"0.06"	"0.09"	"0.04"	"13.58"	"5.92"	"10.49"	"13.15"	"8.19"	"9.40"	"48.28"	"36.74"	"73.95"	""	"27"	"0"	"0"	"Green"	"223.610251071675"
"False"	"IsMasterProtein"	"ckb"	"XP_015824490.1"	"85.2713178294574"	"35"	"130"	"35"	"1"	"387"	"43.283"	"6.76"	"1.79"	"1.13"	"1.82"	"1.53"	"1.30"	"1.45"	"0.05"	"0.07"	"0.02"	"7.54"	"6.78"	"3.51"	"5.95"	"3.35"	"8.93"	"47.35"	"10.31"	"46.63"	""	"35"	"0"	"0"	"Green"	"220.637558299188"
"False"	"IsMasterProtein"	"dync1h1"	"XP_015825333.1"	"17.2161172161172"	"83"	"101"	"79"	"1"	"4641"	"532.266"	"6.39"	"1.67"	"0.98"	"1.52"	"1.55"	"1.20"	"1.63"	"0.07"	"0.09"	"0.07"	"19.75"	"5.46"	"15.95"	"6.97"	"12.10"	"15.10"	"15.17"	"22.52"	"17.17"	""	"83"	"0"	"0"	"Green"	"218.633018733473"
"False"	"IsMasterProtein"	"hadha"	"XP_015825063.1"	"58.0602883355177"	"42"	"59"	"41"	"1"	"763"	"82.566"	"8.73"	"1.61"	"0.96"	"1.50"	"1.49"	"1.32"	"1.67"	"0.08"	"0.10"	"0.06"	"5.02"	"6.43"	"12.85"	"8.55"	"7.25"	"7.49"	"24.24"	"26.94"	"58.01"	""	"42"	"0"	"0"	"Green"	"215.638504586765"
"False"	"IsMasterProtein"	"LOC107382763"	"XP_015810539.1"	"38.7067395264117"	"37"	"65"	"36"	"1"	"1098"	"121.853"	"6.62"	"1.74"	"1.13"	"1.70"	"1.70"	"1.44"	"1.55"	"0.05"	"0.07"	"0.03"	"6.45"	"6.44"	"4.86"	"6.90"	"9.67"	"3.82"	"44.20"	"11.88"	"10.69"	""	"37"	"0"	"0"	"Green"	"213.951647500499"
"False"	"IsMasterProtein"	"LOC107394933"	"XP_015829639.1"	"73.5357917570499"	"45"	"93"	"42"	"1"	"461"	"50.458"	"9.11"	"1.79"	"1.06"	"1.66"	"1.71"	"1.55"	"1.83"	"0.05"	"0.07"	"0.03"	"14.61"	"12.47"	"14.57"	"15.14"	"12.73"	"11.57"	"67.45"	"45.01"	"85.86"	""	"45"	"0"	"0"	"Green"	"212.697721458972"
"False"	"IsMasterProtein"	"flot2"	"XP_015817300.1"	"70.4387990762125"	"44"	"71"	"44"	"1"	"433"	"47.528"	"5.15"	"1.97"	"1.22"	"1.92"	"1.74"	"1.36"	"1.47"	"0.04"	"0.06"	"0.03"	"26.74"	"24.39"	"5.29"	"10.03"	"20.45"	"12.94"	"40.80"	"50.32"	"38.28"	""	"44"	"0"	"0"	"Green"	"210.45981849906"
"False"	"IsMasterProtein"	"hspa5"	"XP_015798159.1"	"64.3185298621746"	"47"	"83"	"47"	"1"	"653"	"72.112"	"5.11"	"1.78"	"1.08"	"1.80"	"1.58"	"1.39"	"1.94"	"0.08"	"0.12"	"0.04"	"15.67"	"14.81"	"1.93"	"6.13"	"7.26"	"15.48"	"32.73"	"40.09"	"105.86"	""	"47"	"0"	"0"	"Green"	"208.268035299305"
"False"	"IsMasterProtein"	"usp7"	"XP_015800945.1"	"47.7006311992786"	"49"	"69"	"49"	"1"	"1109"	"129.294"	"5.59"	"1.71"	"1.01"	"1.77"	"1.64"	"1.33"	"1.69"	"0.06"	"0.08"	"0.05"	"9.18"	"4.97"	"7.19"	"9.05"	"12.93"	"3.09"	"29.90"	"25.52"	"41.05"	""	"49"	"0"	"0"	"Green"	"206.213928976851"
"False"	"IsMasterProtein"	"actn4"	"XP_015806728.1"	"41.2595005428882"	"34"	"48"	"34"	"1"	"921"	"105.156"	"5.12"	"1.66"	"1.04"	"1.54"	"1.46"	"1.30"	"1.55"	"0.06"	"0.07"	"0.05"	"15.28"	"7.61"	"5.60"	"9.48"	"7.76"	"7.22"	"22.16"	"8.59"	"23.75"	""	"34"	"0"	"0"	"Green"	"204.812905626009"
"False"	"IsMasterProtein"	"hcfc1"	"XP_015815492.1"	"34.2673671920607"	"44"	"59"	"44"	"1"	"1713"	"175.897"	"6.57"	"1.84"	"0.97"	"1.59"	"1.60"	"1.46"	"1.75"	"0.10"	"0.11"	"0.09"	"7.78"	"7.33"	"8.54"	"16.71"	"10.28"	"8.16"	"11.63"	"24.47"	"13.56"	""	"44"	"0"	"0"	"Green"	"203.306853512368"
"False"	"IsMasterProtein"	"nnt"	"XP_015796380.1"	"30.1747930082797"	"37"	"59"	"37"	"1"	"1087"	"113.67"	"7.06"	"1.54"	"1.06"	"1.52"	"1.61"	"1.23"	"1.64"	"0.07"	"0.09"	"0.06"	"15.32"	"12.75"	"11.62"	"8.02"	"13.19"	"9.84"	"48.40"	"25.56"	"65.44"	""	"37"	"0"	"0"	"Green"	"195.979636922848"
"False"	"IsMasterProtein"	"LOC107378075"	"XP_015803578.1"	"38.4615384615385"	"34"	"62"	"33"	"1"	"728"	"84.001"	"5.01"	"1.71"	"0.90"	"1.61"	"1.60"	"1.39"	"1.68"	"0.08"	"0.10"	"0.06"	"11.82"	"20.26"	"13.10"	"6.12"	"2.15"	"5.74"	"73.24"	"48.27"	"111.27"	""	"34"	"0"	"0"	"Green"	"192.010472549714"
"False"	"IsMasterProtein"	"LOC107395221"	"XP_015830031.1"	"82.3076923076923"	"29"	"112"	"28"	"1"	"260"	"28.859"	"6.14"	"1.60"	"0.81"	"1.67"	"1.46"	"1.36"	"1.69"	"0.06"	"0.11"	"0.04"	"6.15"	"6.63"	"12.09"	"4.49"	"11.96"	"9.37"	"62.23"	"44.86"	"108.81"	""	"29"	"0"	"0"	"Green"	"191.059178399403"
"False"	"IsMasterProtein"	"LOC107385788"	"XP_015815384.1"	"82.7027027027027"	"21"	"53"	"21"	"1"	"370"	"40.844"	"5.21"	"1.51"	"1.08"	"1.63"	"1.49"	"1.21"	"1.27"	"0.09"	"0.10"	"0.07"	"20.99"	"7.74"	"16.22"	"10.64"	"9.62"	"15.20"	"20.92"	"24.04"	"59.13"	""	"21"	"0"	"0"	"Green"	"190.435636750563"
"False"	"IsMasterProtein"	"stip1"	"XP_015816684.1"	"63.003663003663"	"48"	"81"	"48"	"1"	"546"	"62.156"	"6.6"	"1.74"	"1.05"	"1.55"	"1.63"	"1.42"	"1.55"	"0.07"	"0.09"	"0.04"	"9.90"	"6.73"	"13.03"	"11.62"	"10.02"	"9.29"	"14.03"	"31.73"	"35.16"	""	"48"	"0"	"0"	"Green"	"189.248026017052"
"False"	"IsMasterProtein"	"aldoc"	"XP_015817220.1"	"77.1349862258953"	"34"	"71"	"34"	"1"	"363"	"39.33"	"7.11"	"1.86"	"1.02"	"1.83"	"1.72"	"1.30"	"1.70"	"0.07"	"0.09"	"0.06"	"11.01"	"5.74"	"7.63"	"4.55"	"8.47"	"21.93"	"49.98"	"28.64"	"67.85"	""	"34"	"0"	"0"	"Green"	"188.536805595592"
"False"	"IsMasterProtein"	"hsp90b1"	"XP_015819645.1"	"55.0943396226415"	"50"	"62"	"49"	"1"	"795"	"91.482"	"4.87"	"1.58"	"0.94"	"1.67"	"1.61"	"1.32"	"1.77"	"0.08"	"0.09"	"0.06"	"15.40"	"5.83"	"19.40"	"15.94"	"10.00"	"5.25"	"58.12"	"51.64"	"54.19"	""	"50"	"0"	"0"	"Green"	"187.366366512742"
"False"	"IsMasterProtein"	"cnp"	"XP_015830140.1"	"44.0225035161744"	"24"	"36"	"24"	"1"	"711"	"77.746"	"4.69"	"1.67"	"1.05"	"1.56"	"1.52"	"1.29"	"1.64"	"0.04"	"0.07"	"0.04"	"10.86"	"7.08"	"18.90"	"22.57"	"11.28"	"10.87"	"54.20"	"31.41"	"59.39"	""	"24"	"0"	"0"	"Green"	"185.600108369755"
"False"	"IsMasterProtein"	"LOC107386702"	"XP_015816749.1"	"55"	"44"	"54"	"43"	"1"	"840"	"93.948"	"5.17"	"1.74"	"1.00"	"1.63"	"1.74"	"1.48"	"1.77"	"0.09"	"0.10"	"0.07"	"9.01"	"2.36"	"9.14"	"6.57"	"9.63"	"10.20"	"65.74"	"56.13"	"75.33"	""	"44"	"0"	"0"	"Green"	"182.448481547371"
"False"	"IsMasterProtein"	"dpysl5"	"XP_015803090.1"	"83.5978835978836"	"36"	"56"	"36"	"1"	"567"	"61.855"	"6.7"	"1.66"	"1.09"	"1.73"	"1.79"	"1.38"	"1.66"	"0.07"	"0.10"	"0.06"	"13.72"	"8.10"	"13.62"	"12.38"	"11.29"	"9.41"	"57.39"	"70.34"	"88.54"	""	"36"	"0"	"0"	"Green"	"182.440018503716"
"False"	"IsMasterProtein"	"LOC107395751"	"XP_015830688.1"	"34.4115622849277"	"44"	"63"	"44"	"1"	"1453"	"160.793"	"5.53"	"2.49"	"0.85"	"1.66"	"1.44"	"1.61"	"1.62"	"0.09"	"0.11"	"0.07"	"13.96"	"12.96"	"11.64"	"9.12"	"10.30"	"9.64"	"48.03"	"26.64"	"45.27"	""	"44"	"0"	"0"	"Green"	"179.468273757778"
"False"	"IsMasterProtein"	"LOC107381034"	"XP_015807999.1"	"72.2610722610723"	"31"	"58"	"30"	"1"	"429"	"47.686"	"6.52"	"2.01"	"1.04"	"1.94"	"1.35"	"1.35"	"1.31"	"0.08"	"0.09"	"0.06"	"14.35"	"5.93"	"18.65"	"10.16"	"11.79"	"19.87"	"47.21"	"19.39"	"70.86"	""	"31"	"0"	"0"	"Green"	"178.669845636567"
