"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (126) / (131)"	"Ratios: (127_N) / (131)"	"Ratios: (127_C) / (131)"	"Ratios: (128_N) / (131)"	"Ratios: (128_C) / (131)"	"Ratios: (129_N) / (131)"	"Ratios: (129_C) / (131)"	"Ratios: (130_N) / (131)"	"Ratios: (130_C) / (131)"	"Ratio Standard Errors [%]: (126) / (131)"	"Ratio Standard Errors [%]: (127_N) / (131)"	"Ratio Standard Errors [%]: (127_C) / (131)"	"Ratio Standard Errors [%]: (128_N) / (131)"	"Ratio Standard Errors [%]: (128_C) / (131)"	"Ratio Standard Errors [%]: (129_N) / (131)"	"Ratio Standard Errors [%]: (129_C) / (131)"	"Ratio Standard Errors [%]: (130_N) / (131)"	"Ratio Standard Errors [%]: (130_C) / (131)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2"
"False"	"IsMasterProtein"	"pc"	"XP_015807859.1"	"54.7457627118644"	"65"	"115"	"64"	"1"	"1180"	"129.351"	"6.79"	"1.90"	"1.46"	"1.28"	"0.65"	"0.91"	"1.69"	"0.81"	"0.84"	"0.72"	"5.91"	"5.31"	"4.24"	"5.82"	"8.67"	"6.44"	"4.70"	"1.84"	"8.01"	""	"65"	"0"	"0"	"Green"	"321.202570968674"
"False"	"IsMasterProtein"	"mvp"	"XP_015831781.1"	"63.8949671772429"	"49"	"87"	"49"	"1"	"914"	"102.013"	"5.47"	"0.65"	"0.81"	"1.19"	"1.25"	"1.66"	"0.79"	"0.91"	"1.13"	"1.07"	"17.13"	"12.74"	"2.16"	"15.29"	"8.88"	"21.89"	"3.12"	"6.68"	"8.84"	""	"49"	"0"	"0"	"Green"	"308.291890432183"
"False"	"IsMasterProtein"	"prpf8"	"XP_015807109.1"	"31.1517212069698"	"66"	"79"	"64"	"1"	"2353"	"275.278"	"8.85"	"1.23"	"0.95"	"0.61"	"0.71"	"0.76"	"1.26"	"1.80"	"1.32"	"0.99"	"5.74"	"4.15"	"8.99"	"8.51"	"5.46"	"9.27"	"2.72"	"11.32"	"1.34"	""	"66"	"0"	"0"	"Green"	"286.58000308795"
"False"	"IsMasterProtein"	"LOC107377458"	"XP_015802560.1"	"37.8280177634235"	"54"	"70"	"53"	"1"	"2477"	"269.426"	"5.9"	"1.72"	"0.93"	"0.90"	"1.14"	"1.34"	"0.84"	"0.87"	"1.01"	"0.79"	"3.21"	"5.72"	"7.51"	"8.49"	"1.67"	"6.72"	"4.30"	"1.36"	"6.97"	""	"54"	"0"	"0"	"Green"	"285.775830242768"
"False"	"IsMasterProtein"	"snrnp200"	"XP_015827725.1"	"28.5112359550562"	"65"	"77"	"64"	"1"	"2136"	"244.231"	"6.19"	"1.13"	"0.98"	"0.63"	"0.69"	"0.70"	"1.21"	"1.87"	"1.32"	"1.07"	"8.28"	"5.07"	"13.90"	"8.53"	"8.64"	"18.38"	"12.72"	"3.92"	"3.15"	""	"65"	"0"	"0"	"Green"	"279.475163530974"
"False"	"IsMasterProtein"	"LOC107391340"	"XP_015824099.1"	"82.3091247672253"	"55"	"108"	"55"	"1"	"537"	"58.813"	"5.26"	"1.16"	"1.14"	"1.04"	"0.64"	"0.60"	"0.79"	"2.24"	"1.38"	"0.90"	"3.05"	"2.04"	"11.46"	"11.05"	"1.29"	"4.88"	"17.41"	"3.33"	"8.67"	""	"55"	"0"	"0"	"Green"	"269.932227163948"
"False"	"IsMasterProtein"	"c3"	"XP_015824898.1"	"41.1985018726592"	"61"	"81"	"60"	"1"	"1602"	"179.627"	"6.05"	"1.17"	"0.75"	"0.84"	"1.20"	"0.74"	"1.56"	"1.56"	"1.34"	"0.88"	"10.18"	"28.15"	"14.10"	"15.91"	"19.19"	"22.81"	"3.60"	"3.65"	"5.31"	""	"61"	"0"	"0"	"Green"	"263.50550583275"
"False"	"IsMasterProtein"	"hspa5"	"XP_015798159.1"	"62.7871362940276"	"44"	"95"	"44"	"1"	"653"	"72.112"	"5.11"	"1.24"	"1.15"	"0.85"	"1.00"	"1.10"	"0.97"	"1.46"	"1.06"	"0.77"	"8.86"	"4.41"	"6.35"	"5.92"	"9.11"	"11.59"	"7.17"	"5.72"	"5.08"	""	"44"	"0"	"0"	"Green"	"261.520849687921"
"False"	"IsMasterProtein"	"fasn"	"XP_015831999.1"	"26.3723150357995"	"57"	"63"	"57"	"1"	"2514"	"273.181"	"6.52"	"3.49"	"0.85"	"0.90"	"0.97"	"0.58"	"2.12"	"0.26"	"0.34"	"0.21"	"8.24"	"5.40"	"6.44"	"9.66"	"14.79"	"35.55"	"9.98"	"16.31"	"9.79"	""	"57"	"0"	"0"	"Green"	"261.126312372705"
"False"	"IsMasterProtein"	"LOC107387043"	"XP_015817282.1"	"89.620253164557"	"36"	"65"	"35"	"1"	"395"	"45.011"	"7.03"	"0.90"	"0.80"	"0.95"	"1.17"	"1.17"	"0.94"	"1.35"	"1.28"	"1.47"	"26.25"	"24.94"	"19.19"	"3.42"	"18.80"	"7.20"	"6.76"	"5.56"	"8.07"	""	"36"	"0"	"0"	"Green"	"250.968792443406"
"False"	"IsMasterProtein"	"hsp90b1"	"XP_015819645.1"	"59.2452830188679"	"54"	"84"	"53"	"1"	"795"	"91.482"	"4.87"	"1.42"	"1.19"	"1.08"	"0.96"	"1.11"	"0.98"	"1.33"	"1.02"	"0.80"	"12.20"	"9.09"	"8.47"	"4.03"	"7.41"	"6.91"	"14.80"	"1.76"	"3.93"	""	"54"	"0"	"0"	"Green"	"249.009631975815"
"False"	"IsMasterProtein"	"eif3a"	"XP_015799613.1"	"45.4545454545455"	"66"	"88"	"65"	"1"	"1243"	"148.871"	"7.91"	"0.94"	"1.09"	"0.66"	"1.17"	"1.21"	"1.56"	"0.76"	"1.14"	"0.83"	"7.05"	"6.63"	"7.69"	"2.32"	"7.59"	"22.54"	"14.69"	"7.08"	"6.40"	""	"66"	"0"	"0"	"Green"	"246.29662379466"
"False"	"IsMasterProtein"	"K2C1_HUMAN"	"(Common contaminant protein)"	"50.5443234836703"	"35"	"61"	"35"	"1"	"643"	"65.847"	"8.12"	"0.71"	"0.30"	"0.30"	"0.65"	"0.67"	"0.30"	"0.63"	"0.61"	"6.09"	"20.45"	"23.55"	"11.91"	"8.22"	"2.96"	"35.10"	"4.20"	"8.42"	"2.95"	""	"35"	"0"	"0"	"Green"	"242.946967801938"
"False"	"IsMasterProtein"	"dnajc13"	"XP_015810221.1"	"26.2555066079295"	"60"	"71"	"59"	"1"	"2270"	"256.376"	"6.83"	"1.22"	"0.91"	"0.55"	"0.88"	"0.74"	"1.23"	"1.23"	"1.16"	"1.03"	"9.83"	"2.81"	"23.54"	"12.64"	"11.30"	"4.29"	"8.91"	"12.42"	"8.22"	""	"60"	"0"	"0"	"Green"	"240.586968413543"
"False"	"IsMasterProtein"	"atp5b"	"XP_015807912.1"	"56.8400770712909"	"27"	"69"	"26"	"1"	"519"	"55.298"	"5.22"	"2.12"	"0.77"	"0.76"	"1.98"	"0.90"	"0.54"	"1.24"	"1.00"	"0.89"	"11.87"	"28.63"	"32.94"	"8.43"	"18.83"	"14.41"	"19.78"	"1.85"	"4.80"	""	"27"	"0"	"0"	"Green"	"239.837961283092"
"False"	"IsMasterProtein"	"LOC107397073"	"XP_015832458.1"	"76.1261261261261"	"29"	"65"	"28"	"1"	"444"	"49.64"	"4.92"	"2.04"	"1.19"	"0.93"	"0.68"	"0.93"	"1.59"	"1.01"	"0.95"	"0.80"	"16.30"	"11.20"	"9.86"	"3.24"	"7.64"	"35.48"	"6.09"	"9.10"	"8.42"	""	"29"	"0"	"0"	"Green"	"229.641577018572"
"False"	"IsMasterProtein"	"nop56"	"XP_015814871.1"	"64.5045045045045"	"33"	"48"	"33"	"1"	"555"	"61.664"	"8.92"	"1.12"	"1.25"	"0.69"	"0.52"	"0.95"	"0.96"	"0.93"	"1.18"	"1.10"	"14.62"	"2.97"	"17.19"	"37.13"	"25.19"	"44.40"	"3.55"	"11.72"	"8.84"	""	"33"	"0"	"0"	"Green"	"225.943035860805"
"False"	"IsMasterProtein"	"LOC107374749"	"XP_015798470.1"	"72.0508166969147"	"40"	"68"	"39"	"1"	"551"	"59.784"	"9.1"	"2.26"	"0.87"	"0.73"	"1.95"	"0.98"	"0.60"	"1.14"	"1.11"	"0.83"	"9.03"	"7.09"	"5.37"	"28.65"	"4.18"	"21.79"	"13.83"	"7.71"	"7.49"	""	"40"	"0"	"0"	"Green"	"222.255069261624"
"False"	"IsMasterProtein"	"immt"	"XP_015819279.1"	"57.6719576719577"	"41"	"52"	"41"	"1"	"756"	"82.554"	"5.4"	"1.74"	"1.27"	"0.79"	"1.17"	"0.86"	"1.11"	"1.24"	"1.03"	"0.79"	"6.42"	"14.60"	"12.06"	"6.90"	"9.01"	"23.00"	"3.07"	"7.51"	"9.12"	""	"41"	"0"	"0"	"Green"	"220.969453797157"
"False"	"IsMasterProtein"	"LOC107386347"	"XP_015816161.1"	"67.4922600619195"	"44"	"103"	"44"	"1"	"646"	"70.778"	"5.36"	"1.48"	"1.20"	"0.98"	"1.17"	"1.24"	"1.23"	"1.06"	"1.02"	"0.81"	"7.85"	"8.39"	"3.11"	"15.39"	"3.33"	"20.13"	"18.03"	"4.09"	"12.45"	""	"44"	"0"	"0"	"Green"	"219.705108411725"
"False"	"IsMasterProtein"	"pck2"	"XP_015810440.1"	"70.2362204724409"	"35"	"56"	"35"	"1"	"635"	"69.398"	"8.48"	"1.34"	"0.84"	"1.02"	"0.91"	"1.69"	"0.98"	"1.15"	"1.03"	"0.97"	"5.33"	"19.71"	"7.48"	"7.98"	"2.24"	"4.45"	"7.01"	"11.32"	"8.43"	""	"35"	"0"	"0"	"Green"	"219.17579361476"
"False"	"IsMasterProtein"	"fbn1"	"XP_015809043.1"	"18.8847074923024"	"45"	"57"	"45"	"1"	"2923"	"317.15"	"4.82"	"0.67"	"0.82"	"0.95"	"1.06"	"1.30"	"0.52"	"0.91"	"1.47"	"1.76"	"15.51"	"13.25"	"5.50"	"15.56"	"4.72"	"18.82"	"5.39"	"8.33"	"8.74"	""	"45"	"0"	"0"	"Green"	"217.532357186682"
"False"	"IsMasterProtein"	"hadha"	"XP_015825063.1"	"48.6238532110092"	"38"	"53"	"38"	"1"	"763"	"82.566"	"8.73"	"1.76"	"1.02"	"0.80"	"1.08"	"0.92"	"0.92"	"1.18"	"1.05"	"0.85"	"7.21"	"3.60"	"6.12"	"2.47"	"4.32"	"20.51"	"5.23"	"4.39"	"6.66"	""	"38"	"0"	"0"	"Green"	"216.434908738"
"False"	"IsMasterProtein"	"gcdh"	"XP_015800615.1"	"69.1609977324263"	"31"	"58"	"31"	"1"	"441"	"48.787"	"8.53"	"1.38"	"1.03"	"0.55"	"0.88"	"1.07"	"1.25"	"0.83"	"1.16"	"1.01"	"10.58"	"4.20"	"15.20"	"7.83"	"14.51"	"26.40"	"12.95"	"14.77"	"4.56"	""	"31"	"0"	"0"	"Green"	"212.031793395047"
"False"	"IsMasterProtein"	"flot2"	"XP_015817300.1"	"76.4434180138568"	"42"	"58"	"42"	"1"	"433"	"47.528"	"5.15"	"1.90"	"0.77"	"0.71"	"0.67"	"1.08"	"0.67"	"1.46"	"1.50"	"1.03"	"8.05"	"13.21"	"19.30"	"10.37"	"2.58"	"38.35"	"7.93"	"5.98"	"4.85"	""	"42"	"0"	"0"	"Green"	"210.258067311022"
"False"	"IsMasterProtein"	"ehhadh"	"XP_015822133.1"	"57.1830985915493"	"38"	"56"	"38"	"1"	"710"	"77.758"	"9.04"	"1.60"	"1.13"	"0.86"	"1.24"	"1.19"	"1.43"	"0.99"	"0.96"	"0.86"	"8.24"	"8.97"	"3.44"	"1.24"	"7.59"	"24.29"	"9.11"	"5.83"	"2.63"	""	"38"	"0"	"0"	"Green"	"208.616594328998"
"False"	"IsMasterProtein"	"rplp0"	"XP_015814912.1"	"76.4331210191083"	"31"	"72"	"31"	"1"	"314"	"33.803"	"5.74"	"1.44"	"1.04"	"0.79"	"0.86"	"0.92"	"1.27"	"1.15"	"1.29"	"0.99"	"14.36"	"16.85"	"10.04"	"11.08"	"11.16"	"12.55"	"8.50"	"8.94"	"10.20"	""	"31"	"0"	"0"	"Green"	"207.822269870919"
"False"	"IsMasterProtein"	"LOC107373383"	"XP_015797013.1"	"75.1152073732719"	"39"	"79"	"36"	"1"	"434"	"47.506"	"6.67"	"1.13"	"0.77"	"0.99"	"1.43"	"1.52"	"0.88"	"1.15"	"0.94"	"1.00"	"4.01"	"8.30"	"5.64"	"8.44"	"20.97"	"18.60"	"6.53"	"4.66"	"3.80"	""	"39"	"0"	"0"	"Green"	"202.25731975191"
"False"	"IsMasterProtein"	"actb"	"XP_015800880.1"	"71.2765957446808"	"28"	"66"	"28"	"1"	"376"	"41.811"	"5.48"	"1.19"	"1.18"	"1.18"	"0.75"	"0.91"	"0.74"	"1.74"	"1.38"	"1.02"	"7.07"	"18.97"	"11.98"	"15.41"	"9.04"	"6.41"	"5.69"	"5.05"	"5.54"	""	"28"	"0"	"0"	"Green"	"202.010130525388"
"False"	"IsMasterProtein"	"LOC107376256"	"XP_015800753.1"	"22.5373134328358"	"46"	"56"	"43"	"1"	"2010"	"233.107"	"5.58"	"0.94"	"1.02"	"0.83"	"0.75"	"0.94"	"0.90"	"1.81"	"1.30"	"0.95"	"11.15"	"5.51"	"12.62"	"7.08"	"8.89"	"10.01"	"11.81"	"10.58"	"11.65"	""	"46"	"0"	"0"	"Green"	"199.696472042769"
"False"	"IsMasterProtein"	"flot1"	"XP_015805756.1"	"78.4543325526932"	"43"	"70"	"42"	"1"	"427"	"47.745"	"7.5"	"1.75"	"0.79"	"0.66"	"0.65"	"1.07"	"0.74"	"1.30"	"1.36"	"0.95"	"9.69"	"12.75"	"10.21"	"14.49"	"7.32"	"2.17"	"1.93"	"14.76"	"5.02"	""	"43"	"0"	"0"	"Green"	"199.671630393966"
"False"	"IsMasterProtein"	"anxa4"	"XP_015796835.1"	"88.5093167701863"	"34"	"72"	"34"	"1"	"322"	"35.534"	"6.58"	"2.10"	"0.54"	"0.77"	"1.13"	"0.49"	"0.52"	"1.79"	"1.67"	"0.82"	"14.47"	"5.93"	"17.27"	"1.40"	"23.39"	"4.89"	"5.89"	"3.96"	"3.54"	""	"34"	"0"	"0"	"Green"	"199.172628470344"
"False"	"IsMasterProtein"	"pdia5"	"XP_015821391.1"	"52.1464646464647"	"34"	"55"	"34"	"1"	"792"	"90.531"	"8.9"	"1.75"	"1.09"	"0.94"	"1.05"	"0.97"	"1.05"	"1.33"	"1.20"	"0.90"	"7.38"	"7.13"	"6.96"	"6.11"	"14.96"	"22.69"	"5.34"	"2.37"	"5.02"	""	"34"	"0"	"0"	"Green"	"198.996467700841"
"False"	"IsMasterProtein"	"LOC107374907"	"XP_015798681.1"	"72.106824925816"	"26"	"62"	"26"	"1"	"337"	"36.666"	"7.3"	"0.97"	"1.47"	"0.63"	"1.16"	"1.00"	"1.76"	"1.00"	"0.67"	"1.06"	"8.35"	"28.96"	"29.87"	"12.42"	"22.91"	"39.46"	"10.71"	"6.04"	"7.23"	""	"26"	"0"	"0"	"Green"	"197.11189094424"
"False"	"IsMasterProtein"	"hsd17b4"	"XP_015828420.1"	"50"	"36"	"56"	"36"	"1"	"736"	"78.437"	"8"	"1.87"	"0.94"	"0.63"	"1.36"	"0.91"	"1.37"	"1.15"	"0.99"	"0.86"	"7.94"	"7.80"	"6.95"	"16.47"	"12.63"	"28.96"	"8.21"	"2.59"	"14.00"	""	"36"	"0"	"0"	"Green"	"195.507950023156"
"False"	"IsMasterProtein"	"LOC107389174"	"XP_015820666.1"	"66.735112936345"	"32"	"45"	"32"	"1"	"487"	"56.43"	"8.72"	"2.04"	"1.44"	"1.46"	"0.94"	"0.62"	"0.81"	"0.81"	"1.21"	"0.79"	"17.27"	"20.84"	"14.36"	"16.16"	"8.97"	"38.54"	"7.81"	"13.26"	"8.73"	""	"32"	"0"	"0"	"Green"	"194.397437075116"
"False"	"IsMasterProtein"	"LOC107386458"	"XP_015816343.1"	"25.4943205721498"	"53"	"65"	"53"	"1"	"2377"	"272.981"	"5.48"	"0.92"	"1.00"	"0.76"	"0.82"	"0.97"	"0.85"	"0.94"	"1.21"	"1.04"	"10.65"	"8.95"	"21.94"	"10.43"	"4.80"	"30.50"	"5.82"	"7.42"	"5.96"	""	"53"	"0"	"0"	"Green"	"194.368483942747"
"False"	"IsMasterProtein"	"gys2"	"XP_015808594.1"	"51.9148936170213"	"39"	"64"	"38"	"1"	"705"	"80.721"	"6.62"	"1.15"	"0.77"	"0.56"	"1.01"	"1.02"	"0.95"	"1.22"	"1.38"	"0.96"	"19.88"	"11.67"	"14.13"	"11.07"	"12.38"	"1.65"	"27.02"	"24.15"	"7.63"	""	"39"	"0"	"0"	"Green"	"193.965576154856"
"False"	"IsMasterProtein"	"rpl4"	"XP_015819877.1"	"76.2666666666667"	"50"	"151"	"50"	"1"	"375"	"42.434"	"11.03"	"1.36"	"1.37"	"0.84"	"0.86"	"1.16"	"1.29"	"1.09"	"1.19"	"0.93"	"10.74"	"5.03"	"9.27"	"10.89"	"6.99"	"8.45"	"3.46"	"7.46"	"6.76"	""	"50"	"0"	"0"	"Green"	"192.351487861973"
"False"	"IsMasterProtein"	"eprs"	"XP_015809400.1"	"34.7350230414747"	"48"	"59"	"48"	"1"	"1736"	"191.927"	"8.37"	"1.28"	"1.02"	"0.89"	"1.95"	"0.98"	"1.41"	"0.88"	"1.07"	"0.69"	"13.45"	"6.88"	"10.40"	"2.91"	"5.60"	"4.46"	"12.76"	"1.25"	"7.58"	""	"48"	"0"	"0"	"Green"	"190.849995825143"
"False"	"IsMasterProtein"	"rpn1"	"XP_015814754.1"	"62"	"37"	"60"	"37"	"1"	"600"	"67.812"	"6.68"	"2.32"	"0.55"	"0.60"	"1.20"	"0.69"	"0.62"	"1.55"	"1.41"	"0.85"	"12.85"	"11.19"	"8.87"	"15.99"	"9.01"	"53.76"	"5.78"	"7.88"	"4.02"	""	"37"	"0"	"0"	"Green"	"189.419005805883"
"False"	"IsMasterProtein"	"LOC107394933"	"XP_015829639.1"	"71.8004338394794"	"39"	"79"	"35"	"1"	"461"	"50.458"	"9.11"	"1.67"	"1.16"	"0.86"	"1.01"	"1.05"	"0.93"	"0.99"	"0.97"	"0.89"	"29.51"	"19.24"	"10.61"	"21.17"	"12.19"	"17.55"	"6.72"	"8.88"	"8.24"	""	"39"	"0"	"0"	"Green"	"188.625936305335"
"False"	"IsMasterProtein"	"rack1"	"XP_015799369.1"	"94.9526813880126"	"27"	"67"	"27"	"1"	"317"	"34.986"	"7.42"	"1.55"	"0.98"	"0.74"	"0.89"	"0.92"	"1.30"	"1.10"	"1.44"	"0.92"	"10.14"	"2.65"	"4.88"	"9.66"	"5.48"	"34.65"	"11.19"	"9.87"	"11.65"	""	"27"	"0"	"0"	"Green"	"186.736996277385"
"False"	"IsMasterProtein"	"LOC107375611"	"XP_015799711.1"	"78.2967032967033"	"32"	"74"	"32"	"1"	"364"	"39.62"	"8.13"	"1.23"	"0.84"	"0.95"	"1.39"	"1.31"	"0.96"	"1.20"	"0.96"	"0.97"	"5.39"	"9.69"	"6.93"	"8.80"	"7.48"	"12.10"	"4.50"	"5.31"	"4.58"	""	"32"	"0"	"0"	"Green"	"183.598125782963"
"False"	"IsMasterProtein"	"actn4"	"XP_015806728.1"	"41.1509229098806"	"35"	"41"	"35"	"1"	"921"	"105.156"	"5.12"	"1.26"	"1.02"	"1.01"	"0.88"	"1.33"	"0.63"	"1.21"	"1.19"	"1.13"	"6.87"	"12.81"	"10.72"	"0.86"	"6.32"	"32.54"	"15.19"	"7.87"	"10.59"	""	"35"	"0"	"0"	"Green"	"182.990852352502"
"False"	"IsMasterProtein"	"LOC107380909"	"XP_015807800.1"	"56.3611491108071"	"34"	"47"	"34"	"1"	"731"	"78.917"	"5.86"	"2.40"	"0.77"	"0.69"	"0.79"	"0.94"	"0.52"	"1.13"	"1.48"	"0.91"	"13.54"	"10.03"	"6.89"	"10.57"	"11.28"	"4.12"	"3.06"	"7.92"	"0.65"	""	"34"	"0"	"0"	"Green"	"178.640084245681"
"False"	"IsMasterProtein"	"pdia4"	"XP_015810830.1"	"51.2461059190031"	"37"	"46"	"36"	"1"	"642"	"71.833"	"4.91"	"1.42"	"0.87"	"0.92"	"1.14"	"1.26"	"0.93"	"1.73"	"1.11"	"0.92"	"5.25"	"9.59"	"3.41"	"9.85"	"11.33"	"12.18"	"10.01"	"16.51"	"14.03"	""	"37"	"0"	"0"	"Green"	"177.033130255586"
"False"	"IsMasterProtein"	"larp1"	"XP_015816737.1"	"42.9227941176471"	"42"	"51"	"42"	"1"	"1088"	"123.406"	"8.18"	"1.21"	"1.04"	"0.62"	"1.56"	"1.41"	"1.89"	"0.76"	"1.15"	"0.82"	"7.64"	"6.96"	"8.28"	"18.70"	"4.94"	"11.55"	"13.66"	"5.84"	"9.22"	""	"42"	"0"	"0"	"Green"	"176.184802017075"
"False"	"IsMasterProtein"	"shmt2"	"XP_015814651.1"	"66.6666666666667"	"32"	"49"	"32"	"1"	"501"	"55.369"	"8.73"	"1.19"	"0.69"	"0.57"	"2.52"	"0.92"	"1.07"	"1.12"	"1.15"	"0.87"	"10.67"	"13.36"	"13.93"	"11.78"	"12.18"	"24.69"	"7.20"	"8.64"	"9.21"	""	"32"	"0"	"0"	"Green"	"174.919529545761"
"False"	"IsMasterProtein"	"rpn2"	"XP_015815456.1"	"47.8395061728395"	"24"	"35"	"24"	"1"	"648"	"70.455"	"5.54"	"2.23"	"0.50"	"0.62"	"1.41"	"0.58"	"0.68"	"1.84"	"1.41"	"0.91"	"12.00"	"16.57"	"13.18"	"20.76"	"23.15"	"37.06"	"10.50"	"11.69"	"6.30"	""	"24"	"0"	"0"	"Green"	"173.717209401007"
