"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (126) / (131)"	"Ratios: (127_N) / (131)"	"Ratios: (127_C) / (131)"	"Ratios: (128_N) / (131)"	"Ratios: (128_C) / (131)"	"Ratios: (129_N) / (131)"	"Ratios: (129_C) / (131)"	"Ratios: (130_N) / (131)"	"Ratios: (130_C) / (131)"	"Ratio Standard Errors [%]: (126) / (131)"	"Ratio Standard Errors [%]: (127_N) / (131)"	"Ratio Standard Errors [%]: (127_C) / (131)"	"Ratio Standard Errors [%]: (128_N) / (131)"	"Ratio Standard Errors [%]: (128_C) / (131)"	"Ratio Standard Errors [%]: (129_N) / (131)"	"Ratio Standard Errors [%]: (129_C) / (131)"	"Ratio Standard Errors [%]: (130_N) / (131)"	"Ratio Standard Errors [%]: (130_C) / (131)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2"
"False"	"IsMasterProtein"	"atp5b"	"XP_015807912.1"	"76.6859344894027"	"28"	"64"	"27"	"1"	"519"	"55.298"	"5.22"	"1.04"	"0.22"	"1.39"	"1.41"	"0.90"	"1.07"	"0.94"	"0.75"	"0.65"	"3.44"	"17.35"	"7.70"	"4.91"	"10.36"	"1.54"	"6.05"	"7.08"	"9.68"	""	"28"	"0"	"0"	"Green"	"341.213812318746"
"False"	"IsMasterProtein"	"sptan1"	"XP_015798825.1"	"35.2964905203711"	"80"	"93"	"80"	"1"	"2479"	"284.895"	"5.29"	"0.76"	"0.40"	"1.10"	"1.11"	"0.69"	"1.01"	"0.97"	"0.93"	"1.15"	"7.51"	"13.03"	"5.96"	"5.76"	"12.48"	"3.53"	"8.09"	"5.82"	"13.39"	""	"80"	"0"	"0"	"Green"	"337.704711832368"
"False"	"IsMasterProtein"	"K2C1_HUMAN"	"(Common contaminant protein)"	"69.2068429237947"	"50"	"96"	"49"	"1"	"643"	"65.847"	"8.12"	"0.49"	"0.84"	"1.07"	"0.91"	"1.16"	"0.79"	"1.50"	"1.26"	"0.80"	"68.47"	"16.19"	"12.53"	"8.24"	"16.67"	"18.60"	"56.14"	"7.99"	"18.73"	""	"50"	"0"	"0"	"Green"	"336.5740949265"
"False"	"IsMasterProtein"	"mvp"	"XP_015831781.1"	"67.7242888402626"	"54"	"88"	"54"	"1"	"914"	"102.013"	"5.47"	"1.23"	"0.27"	"1.23"	"1.23"	"0.77"	"0.62"	"0.55"	"0.55"	"1.55"	"8.89"	"6.00"	"4.52"	"3.46"	"2.15"	"11.65"	"6.58"	"10.14"	"6.37"	""	"54"	"0"	"0"	"Green"	"336.500345517467"
"False"	"IsMasterProtein"	"LOC107374251"	"XP_015797882.1"	"80.2752293577982"	"46"	"132"	"46"	"1"	"436"	"47.593"	"5.17"	"0.94"	"0.30"	"1.07"	"1.26"	"0.45"	"0.59"	"0.84"	"0.88"	"1.27"	"18.36"	"28.82"	"22.20"	"16.44"	"26.22"	"30.18"	"8.92"	"7.55"	"1.90"	""	"46"	"0"	"0"	"Green"	"327.440507572899"
"False"	"IsMasterProtein"	"hdlbp"	"XP_015817830.1"	"60.6918238993711"	"87"	"115"	"84"	"1"	"1272"	"141.191"	"6.81"	"0.59"	"0.22"	"0.87"	"1.40"	"0.78"	"1.03"	"0.93"	"0.57"	"1.77"	"11.31"	"10.77"	"14.92"	"11.44"	"9.66"	"6.78"	"4.32"	"5.40"	"8.57"	""	"87"	"0"	"0"	"Green"	"325.112089093903"
"False"	"IsMasterProtein"	"LOC107391339"	"XP_015824097.1"	"55.2212389380531"	"50"	"214"	"49"	"1"	"565"	"58.342"	"5.57"	"1.09"	"0.39"	"1.10"	"1.16"	"0.57"	"0.73"	"0.95"	"0.90"	"1.26"	"2.27"	"15.70"	"5.96"	"3.15"	"5.71"	"7.99"	"3.93"	"5.61"	"4.97"	""	"50"	"0"	"0"	"Green"	"325.07857939935"
"False"	"IsMasterProtein"	"prpf8"	"XP_015807109.1"	"31.3642158946026"	"72"	"99"	"71"	"1"	"2353"	"275.278"	"8.85"	"0.88"	"0.36"	"1.04"	"1.16"	"0.76"	"0.82"	"0.86"	"0.78"	"1.22"	"7.08"	"2.04"	"4.87"	"8.22"	"3.26"	"12.41"	"13.90"	"8.05"	"5.30"	""	"72"	"0"	"0"	"Green"	"318.184783400521"
"False"	"IsMasterProtein"	"c3"	"XP_015824898.1"	"42.8838951310861"	"65"	"92"	"64"	"1"	"1602"	"179.627"	"6.05"	"1.12"	"0.28"	"1.86"	"1.51"	"0.66"	"0.90"	"0.81"	"0.47"	"0.78"	"6.70"	"12.75"	"4.85"	"6.19"	"6.87"	"6.70"	"6.89"	"10.17"	"12.06"	""	"65"	"0"	"0"	"Green"	"308.665471867261"
"False"	"IsMasterProtein"	"LOC107393052"	"XP_015826681.1"	"31.6739790752616"	"103"	"132"	"98"	"1"	"5926"	"652.586"	"7.52"	"0.83"	"0.38"	"1.01"	"1.01"	"0.53"	"0.67"	"0.94"	"0.91"	"1.53"	"20.94"	"9.19"	"4.11"	"6.50"	"17.51"	"5.93"	"5.76"	"3.00"	"2.89"	""	"103"	"0"	"0"	"Green"	"285.482656549713"
"False"	"IsMasterProtein"	"K22E_HUMAN"	"(Common contaminant protein)"	"79.5348837209302"	"44"	"70"	"44"	"1"	"645"	"65.825"	"8"	"0.34"	"0.70"	"1.46"	"0.87"	"1.01"	"0.79"	"1.32"	"0.83"	"0.69"	"29.00"	"15.50"	"10.11"	"13.68"	"0.43"	"6.28"	"12.91"	"10.58"	"21.48"	""	"44"	"0"	"0"	"Green"	"279.264027010521"
"False"	"IsMasterProtein"	"LOC107387751"	"XP_015818399.1"	"68.6346863468635"	"38"	"91"	"38"	"1"	"542"	"59.767"	"8.13"	"0.69"	"0.34"	"1.17"	"1.22"	"0.96"	"0.83"	"0.87"	"0.73"	"1.34"	"3.85"	"9.58"	"7.63"	"7.45"	"3.94"	"7.17"	"9.32"	"5.34"	"6.97"	""	"38"	"0"	"0"	"Green"	"276.369201355458"
"False"	"IsMasterProtein"	"LOC107373383"	"XP_015797013.1"	"78.110599078341"	"39"	"92"	"36"	"1"	"434"	"47.506"	"6.67"	"1.99"	"0.22"	"1.53"	"1.49"	"0.70"	"0.84"	"0.52"	"0.37"	"0.57"	"10.37"	"6.56"	"3.72"	"4.35"	"8.12"	"10.38"	"8.82"	"5.94"	"14.16"	""	"39"	"0"	"0"	"Green"	"270.407214180876"
"False"	"IsMasterProtein"	"actb"	"XP_015800880.1"	"70.2127659574468"	"28"	"111"	"28"	"1"	"376"	"41.811"	"5.48"	"0.99"	"0.45"	"1.08"	"1.32"	"0.72"	"0.92"	"0.89"	"0.74"	"0.98"	"5.52"	"17.96"	"6.03"	"11.37"	"29.13"	"6.69"	"8.54"	"9.18"	"9.88"	""	"28"	"0"	"0"	"Green"	"266.93588839648"
"False"	"IsMasterProtein"	"itgb4"	"XP_015819248.1"	"34.1867469879518"	"53"	"67"	"53"	"1"	"1992"	"221.289"	"5.92"	"0.66"	"0.35"	"1.06"	"1.17"	"0.57"	"0.71"	"0.98"	"0.99"	"1.34"	"11.35"	"17.13"	"5.82"	"12.05"	"4.73"	"8.44"	"3.35"	"2.47"	"9.11"	""	"53"	"0"	"0"	"Green"	"266.265217501149"
"False"	"IsMasterProtein"	"LOC107386385"	"XP_015816230.1"	"57.2446555819477"	"51"	"77"	"51"	"1"	"842"	"97.144"	"6.99"	"1.76"	"0.21"	"1.70"	"1.60"	"0.93"	"0.91"	"0.45"	"0.28"	"0.37"	"10.58"	"9.01"	"13.48"	"3.90"	"6.23"	"10.48"	"15.13"	"12.32"	"6.97"	""	"51"	"0"	"0"	"Green"	"265.714671410626"
"False"	"IsMasterProtein"	"LOC107383970"	"XP_015812417.1"	"60.1181683899557"	"39"	"76"	"39"	"1"	"677"	"73.007"	"6.7"	"1.76"	"0.34"	"1.38"	"1.67"	"0.67"	"0.86"	"0.51"	"0.46"	"0.79"	"19.19"	"8.96"	"17.46"	"3.76"	"3.23"	"6.84"	"22.86"	"31.44"	"12.33"	""	"39"	"0"	"0"	"Green"	"261.822348529962"
"False"	"IsMasterProtein"	"LOC107390309"	"XP_015822429.1"	"71.3636363636364"	"46"	"111"	"45"	"1"	"440"	"48.162"	"5.3"	"1.13"	"0.37"	"1.11"	"0.80"	"0.80"	"0.87"	"0.91"	"0.59"	"1.33"	"11.00"	"8.21"	"2.54"	"9.25"	"5.33"	"8.44"	"4.43"	"5.59"	"4.15"	""	"46"	"0"	"0"	"Green"	"259.804963536417"
"False"	"IsMasterProtein"	"fbn1"	"XP_015809043.1"	"25.350667122819"	"66"	"107"	"66"	"1"	"2923"	"317.15"	"4.82"	"0.88"	"0.38"	"1.09"	"0.99"	"0.71"	"0.78"	"1.15"	"0.90"	"1.29"	"11.24"	"24.25"	"7.79"	"1.76"	"27.82"	"8.53"	"10.21"	"10.08"	"14.21"	""	"66"	"0"	"0"	"Green"	"259.140756983609"
"False"	"IsMasterProtein"	"LOC107395776"	"XP_015830718.1"	"65.4676258992806"	"30"	"86"	"30"	"1"	"417"	"46.911"	"7.71"	"0.72"	"0.20"	"1.03"	"1.49"	"1.09"	"0.85"	"1.01"	"0.50"	"1.57"	"7.00"	"39.09"	"6.04"	"6.09"	"6.24"	"9.51"	"3.23"	"23.92"	"4.43"	""	"30"	"0"	"0"	"Green"	"252.539727869633"
"False"	"IsMasterProtein"	"LOC107397073"	"XP_015832458.1"	"71.3963963963964"	"25"	"60"	"24"	"1"	"444"	"49.64"	"4.92"	"1.19"	"0.52"	"1.17"	"1.43"	"0.79"	"1.15"	"0.96"	"0.82"	"1.07"	"34.75"	"33.11"	"11.26"	"9.95"	"22.01"	"14.14"	"14.79"	"17.98"	"8.61"	""	"25"	"0"	"0"	"Green"	"252.07306064024"
"False"	"IsMasterProtein"	"LOC107391340"	"XP_015824099.1"	"70.391061452514"	"45"	"102"	"44"	"1"	"537"	"58.813"	"5.26"	"0.98"	"0.58"	"1.22"	"1.15"	"0.65"	"0.92"	"0.93"	"0.92"	"1.09"	"4.71"	"48.91"	"10.98"	"10.43"	"35.38"	"10.25"	"8.15"	"6.50"	"15.69"	""	"45"	"0"	"0"	"Green"	"247.706491571755"
"False"	"IsMasterProtein"	"LOC107394916"	"XP_015829615.1"	"30.3817394726486"	"73"	"86"	"71"	"1"	"2541"	"271.231"	"6.05"	"0.99"	"0.36"	"1.13"	"1.55"	"0.78"	"1.10"	"0.89"	"0.69"	"0.88"	"4.80"	"16.41"	"12.24"	"8.10"	"7.76"	"10.93"	"8.61"	"13.17"	"5.94"	""	"73"	"0"	"0"	"Green"	"246.546954888319"
"False"	"IsMasterProtein"	"actn4"	"XP_015806728.1"	"51.6829533116178"	"41"	"57"	"41"	"1"	"921"	"105.156"	"5.12"	"1.07"	"0.44"	"1.25"	"1.38"	"0.78"	"1.07"	"0.83"	"0.75"	"0.88"	"8.56"	"13.73"	"3.99"	"14.70"	"23.25"	"14.79"	"16.06"	"21.07"	"10.98"	""	"41"	"0"	"0"	"Green"	"243.557909725567"
"False"	"IsMasterProtein"	"eppk1"	"XP_015829581.1"	"50.0481231953802"	"64"	"87"	"61"	"1"	"4156"	"464.16"	"6.73"	"1.00"	"0.38"	"1.15"	"0.89"	"0.54"	"0.63"	"0.96"	"0.82"	"1.62"	"13.31"	"13.93"	"5.13"	"8.62"	"6.13"	"8.79"	"4.10"	"10.26"	"9.26"	""	"64"	"0"	"0"	"Green"	"234.631855095207"
"False"	"IsMasterProtein"	"K1C10_HUMAN"	"(Common contaminant protein)"	"52.7824620573356"	"35"	"69"	"34"	"1"	"593"	"59.483"	"5.21"	"0.45"	"0.80"	"0.94"	"0.82"	"0.82"	"0.68"	"1.06"	"1.25"	"0.67"	"80.75"	"22.85"	"41.86"	"34.69"	"27.30"	"35.25"	"36.97"	"35.69"	"34.79"	""	"35"	"0"	"0"	"Green"	"228.085093658766"
"False"	"IsMasterProtein"	"LOC107392486"	"XP_015825806.1"	"85.5745721271394"	"36"	"75"	"36"	"1"	"409"	"45.383"	"5.54"	"0.94"	"0.36"	"1.26"	"1.24"	"0.44"	"0.91"	"0.91"	"1.00"	"1.06"	"12.40"	"5.18"	"19.31"	"8.89"	"14.58"	"11.06"	"3.81"	"12.97"	"9.84"	""	"36"	"0"	"0"	"Green"	"227.694873409239"
"False"	"IsMasterProtein"	"gapdh"	"XP_015805687.1"	"82.5825825825826"	"28"	"86"	"28"	"1"	"333"	"35.9"	"7.87"	"1.61"	"0.18"	"1.56"	"1.65"	"0.75"	"0.84"	"0.40"	"0.32"	"0.53"	"1.87"	"11.53"	"8.21"	"11.24"	"8.84"	"7.12"	"4.47"	"29.54"	"35.02"	""	"28"	"0"	"0"	"Green"	"226.649330485361"
"False"	"IsMasterProtein"	"snrnp200"	"XP_015827725.1"	"26.3576779026217"	"55"	"63"	"55"	"1"	"2136"	"244.231"	"6.19"	"0.86"	"0.33"	"0.90"	"1.16"	"0.69"	"0.74"	"0.78"	"0.70"	"1.20"	"15.12"	"10.10"	"16.10"	"8.97"	"17.29"	"3.56"	"5.36"	"23.65"	"10.22"	""	"55"	"0"	"0"	"Green"	"222.798439364469"
"False"	"IsMasterProtein"	"LOC107392502"	"XP_015825836.1"	"66.2921348314607"	"36"	"69"	"36"	"1"	"445"	"48.165"	"5.3"	"0.96"	"0.39"	"1.18"	"1.07"	"0.42"	"0.67"	"0.84"	"0.78"	"1.15"	"18.19"	"20.61"	"4.32"	"5.62"	"22.41"	"8.90"	"10.02"	"17.40"	"7.86"	""	"36"	"0"	"0"	"Green"	"216.648445615326"
"False"	"IsMasterProtein"	"flnb"	"XP_015814162.1"	"26.2815608263198"	"53"	"66"	"53"	"1"	"2614"	"277.686"	"5.6"	"0.86"	"0.46"	"1.17"	"1.12"	"0.65"	"0.84"	"0.94"	"0.87"	"0.96"	"4.78"	"25.82"	"10.14"	"8.51"	"16.42"	"14.56"	"5.45"	"9.25"	"4.86"	""	"53"	"0"	"0"	"Green"	"208.164127576242"
"False"	"IsMasterProtein"	"LOC107372554"	"XP_015796261.1"	"64.6817248459959"	"35"	"82"	"34"	"1"	"487"	"53.322"	"5.5"	"1.38"	"0.35"	"1.06"	"1.26"	"0.44"	"0.49"	"0.93"	"0.83"	"1.33"	"3.48"	"4.38"	"8.87"	"8.65"	"48.14"	"32.19"	"5.63"	"18.34"	"7.87"	""	"35"	"0"	"0"	"Green"	"205.313302724098"
"False"	"IsMasterProtein"	"LOC107384035"	"XP_015812534.1"	"43.0972388955582"	"39"	"70"	"39"	"1"	"833"	"90.935"	"8.27"	"1.78"	"0.15"	"2.27"	"1.28"	"1.01"	"0.46"	"0.20"	"0.22"	"0.66"	"6.62"	"16.99"	"10.48"	"6.36"	"5.85"	"12.32"	"17.18"	"10.51"	"15.94"	""	"39"	"0"	"0"	"Green"	"203.11675124965"
"False"	"IsMasterProtein"	"K1C9_HUMAN"	"(Common contaminant protein)"	"68.2182985553772"	"35"	"69"	"35"	"1"	"623"	"62.092"	"5.3"	"0.47"	"0.88"	"1.18"	"0.91"	"1.27"	"0.88"	"1.08"	"0.82"	"0.84"	"75.01"	"9.97"	"14.34"	"7.73"	"6.69"	"11.24"	"7.96"	"15.13"	"14.80"	""	"35"	"0"	"0"	"Green"	"201.411401102889"
"False"	"IsMasterProtein"	"LOC107386347"	"XP_015816161.1"	"57.5851393188854"	"40"	"70"	"40"	"1"	"646"	"70.778"	"5.36"	"0.97"	"0.33"	"1.08"	"1.47"	"0.78"	"1.04"	"0.79"	"0.65"	"1.06"	"6.58"	"20.35"	"8.40"	"7.26"	"5.72"	"2.09"	"7.92"	"14.09"	"22.67"	""	"40"	"0"	"0"	"Green"	"197.603725257783"
"False"	"IsMasterProtein"	"LOC107387972"	"XP_015818762.1"	"73.8292011019284"	"34"	"82"	"34"	"1"	"363"	"39.676"	"8.05"	"1.78"	"0.22"	"1.53"	"1.62"	"0.85"	"0.94"	"0.56"	"0.38"	"0.51"	"1.00"	"11.92"	"8.52"	"7.46"	"10.59"	"6.45"	"9.43"	"13.81"	"11.63"	""	"34"	"0"	"0"	"Green"	"196.970055858327"
"False"	"IsMasterProtein"	"snd1"	"XP_015815216.1"	"46.2129527991218"	"43"	"59"	"40"	"1"	"911"	"102"	"7.21"	"0.64"	"0.30"	"0.97"	"1.10"	"0.86"	"0.91"	"0.93"	"0.66"	"1.45"	"11.52"	"10.70"	"4.21"	"6.50"	"7.24"	"2.46"	"11.86"	"12.67"	"8.37"	""	"43"	"0"	"0"	"Green"	"195.762151787291"
"False"	"IsMasterProtein"	"ncl"	"XP_015826215.1"	"44.3514644351464"	"45"	"77"	"44"	"1"	"717"	"76.056"	"4.83"	"0.85"	"0.42"	"1.27"	"1.00"	"0.71"	"0.73"	"0.84"	"0.94"	"1.53"	"8.04"	"5.78"	"6.33"	"3.03"	"8.93"	"7.44"	"5.46"	"5.12"	"8.01"	""	"45"	"0"	"0"	"Green"	"194.091951718839"
"False"	"IsMasterProtein"	"cltc"	"XP_015816180.1"	"32.6980345443717"	"48"	"57"	"48"	"1"	"1679"	"191.619"	"5.66"	"1.07"	"0.29"	"1.22"	"1.14"	"0.74"	"0.92"	"0.84"	"0.58"	"1.27"	"8.31"	"13.87"	"8.91"	"6.21"	"7.93"	"6.45"	"4.15"	"7.73"	"15.60"	""	"48"	"0"	"0"	"Green"	"193.700710651907"
"False"	"IsMasterProtein"	"LOC107374481"	"XP_015798123.1"	"20.4320432043204"	"41"	"46"	"41"	"1"	"2222"	"243.967"	"5.85"	"0.66"	"0.50"	"1.10"	"1.03"	"0.67"	"0.96"	"1.20"	"1.07"	"1.03"	"36.12"	"34.17"	"5.95"	"6.66"	"19.34"	"4.76"	"6.79"	"6.54"	"12.35"	""	"41"	"0"	"0"	"Green"	"186.998246028769"
"False"	"IsMasterProtein"	"LOC107388617"	"XP_015819691.1"	"73.3962264150943"	"37"	"64"	"35"	"1"	"530"	"58.258"	"7.34"	"1.59"	"0.20"	"1.47"	"1.69"	"0.85"	"0.99"	"0.52"	"0.32"	"0.44"	"13.41"	"21.26"	"8.57"	"8.05"	"11.33"	"7.19"	"9.20"	"11.44"	"18.08"	""	"37"	"0"	"0"	"Green"	"186.643004233879"
"False"	"IsMasterProtein"	"LOC107395221"	"XP_015830031.1"	"81.5384615384615"	"30"	"106"	"29"	"1"	"260"	"28.859"	"6.14"	"1.57"	"0.34"	"1.05"	"1.75"	"0.75"	"0.84"	"0.37"	"0.39"	"1.10"	"7.46"	"11.18"	"7.18"	"6.32"	"10.52"	"5.90"	"10.17"	"17.41"	"12.22"	""	"30"	"0"	"0"	"Green"	"183.134734305832"
"False"	"IsMasterProtein"	"LOC107374749"	"XP_015798470.1"	"61.7059891107078"	"36"	"60"	"35"	"1"	"551"	"59.784"	"9.1"	"1.01"	"0.22"	"1.51"	"1.21"	"0.79"	"0.97"	"0.81"	"0.70"	"0.57"	"7.40"	"9.92"	"4.94"	"12.81"	"6.99"	"6.67"	"8.84"	"9.81"	"15.50"	""	"36"	"0"	"0"	"Green"	"180.035711788668"
"False"	"IsMasterProtein"	"LOC107382447"	"XP_015810064.1"	"39.1339214113873"	"45"	"50"	"45"	"1"	"1247"	"136.7"	"7.33"	"1.81"	"0.22"	"1.40"	"1.35"	"1.04"	"0.73"	"0.34"	"0.34"	"0.55"	"15.63"	"17.70"	"12.16"	"15.68"	"9.49"	"4.53"	"32.60"	"51.64"	"44.13"	""	"45"	"0"	"0"	"Green"	"176.104917215796"
"False"	"IsMasterProtein"	"LOC107378192"	"XP_015803751.1"	"17.2265288544358"	"51"	"68"	"50"	"1"	"3483"	"375.102"	"5.6"	"0.67"	"0.65"	"0.99"	"0.90"	"0.56"	"0.84"	"1.07"	"1.31"	"1.10"	"32.26"	"32.94"	"1.85"	"10.90"	"18.90"	"8.35"	"6.08"	"11.34"	"5.20"	""	"51"	"0"	"0"	"Green"	"175.594984716028"
"False"	"IsMasterProtein"	"ckm"	"XP_015806184.1"	"85.5263157894737"	"34"	"144"	"33"	"1"	"380"	"42.708"	"6.58"	"2.08"	"0.19"	"1.50"	"1.53"	"1.00"	"0.79"	"0.34"	"0.25"	"0.43"	"9.52"	"10.79"	"6.93"	"2.86"	"2.55"	"6.11"	"17.29"	"7.08"	"13.06"	""	"34"	"0"	"0"	"Green"	"173.016392980939"
"False"	"IsMasterProtein"	"rack1"	"XP_015799369.1"	"85.1735015772871"	"25"	"55"	"25"	"1"	"317"	"34.986"	"7.42"	"0.62"	"0.40"	"1.07"	"1.35"	"0.98"	"0.90"	"0.97"	"0.71"	"1.36"	"11.16"	"10.41"	"4.04"	"8.85"	"6.01"	"12.13"	"1.24"	"9.68"	"9.06"	""	"25"	"0"	"0"	"Green"	"172.286050453942"
"False"	"IsMasterProtein"	"rpl4"	"XP_015819877.1"	"71.4666666666667"	"39"	"100"	"38"	"1"	"375"	"42.434"	"11.03"	"0.56"	"0.32"	"0.96"	"1.20"	"0.89"	"0.85"	"0.92"	"0.75"	"1.54"	"13.24"	"5.04"	"7.12"	"10.40"	"6.09"	"4.34"	"12.68"	"1.24"	"11.81"	""	"39"	"0"	"0"	"Green"	"170.56988862613"
"False"	"IsMasterProtein"	"cast"	"XP_015814828.1"	"41.2037037037037"	"35"	"41"	"35"	"1"	"1080"	"111.354"	"5.5"	"0.90"	"0.39"	"1.07"	"1.13"	"0.75"	"0.88"	"0.80"	"0.76"	"1.19"	"60.16"	"26.17"	"39.91"	"21.23"	"29.37"	"15.61"	"10.78"	"28.08"	"40.09"	""	"35"	"0"	"0"	"Green"	"168.251845874585"
"False"	"IsMasterProtein"	"anxa1"	"XP_015827723.1"	"74.4807121661721"	"39"	"90"	"39"	"1"	"337"	"37.548"	"7.21"	"0.58"	"0.40"	"1.10"	"1.07"	"0.61"	"0.66"	"1.05"	"1.13"	"1.47"	"14.25"	"11.25"	"9.58"	"6.42"	"4.30"	"5.20"	"6.29"	"8.65"	"3.80"	""	"39"	"0"	"0"	"Green"	"167.639588955495"
