"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (126) / (131)"	"Ratios: (127_N) / (131)"	"Ratios: (127_C) / (131)"	"Ratios: (128_N) / (131)"	"Ratios: (128_C) / (131)"	"Ratios: (129_N) / (131)"	"Ratios: (129_C) / (131)"	"Ratios: (130_N) / (131)"	"Ratios: (130_C) / (131)"	"Ratio Standard Errors [%]: (126) / (131)"	"Ratio Standard Errors [%]: (127_N) / (131)"	"Ratio Standard Errors [%]: (127_C) / (131)"	"Ratio Standard Errors [%]: (128_N) / (131)"	"Ratio Standard Errors [%]: (128_C) / (131)"	"Ratio Standard Errors [%]: (129_N) / (131)"	"Ratio Standard Errors [%]: (129_C) / (131)"	"Ratio Standard Errors [%]: (130_N) / (131)"	"Ratio Standard Errors [%]: (130_C) / (131)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2"
"False"	"IsMasterProtein"	"LOC107394916"	"XP_015829615.1"	"33.5694608421881"	"77"	"92"	"76"	"1"	"2541"	"271.231"	"6.05"	"0.97"	"1.01"	"0.95"	"1.57"	"0.98"	"1.53"	"1.77"	"1.32"	"1.18"	"6.15"	"3.19"	"12.01"	"8.46"	"6.54"	"10.28"	"4.81"	"3.43"	"4.82"	""	"77"	"0"	"0"	"Green"	"308.880021707891"
"False"	"IsMasterProtein"	"K1C9_HUMAN"	"(Common contaminant protein)"	"71.4285714285714"	"43"	"98"	"43"	"1"	"623"	"62.092"	"5.3"	"1.87"	"0.81"	"0.67"	"1.08"	"0.95"	"0.57"	"0.75"	"2.94"	"1.41"	"27.06"	"16.21"	"27.56"	"9.07"	"6.30"	"23.62"	"14.81"	"25.00"	"21.46"	""	"43"	"0"	"0"	"Green"	"279.17402781083"
"False"	"IsMasterProtein"	"K1C10_HUMAN"	"(Common contaminant protein)"	"58.8532883642496"	"39"	"109"	"39"	"1"	"593"	"59.483"	"5.21"	"1.96"	"0.83"	"0.86"	"1.26"	"0.77"	"1.13"	"0.98"	"2.91"	"0.87"	"12.83"	"15.04"	"12.73"	"21.89"	"21.23"	"12.01"	"12.98"	"1.32"	"11.40"	""	"39"	"0"	"0"	"Green"	"269.654535676361"
"False"	"IsMasterProtein"	"c3"	"XP_015824898.1"	"46.8164794007491"	"65"	"92"	"63"	"1"	"1602"	"179.627"	"6.05"	"1.89"	"0.97"	"1.18"	"1.14"	"0.90"	"1.69"	"1.74"	"1.12"	"0.84"	"12.52"	"4.81"	"11.99"	"9.84"	"9.66"	"12.46"	"13.27"	"12.81"	"15.29"	""	"65"	"0"	"0"	"Green"	"268.142284460401"
"False"	"IsMasterProtein"	"snd1"	"XP_015815216.1"	"55.2140504939627"	"55"	"91"	"52"	"1"	"911"	"102"	"7.21"	"1.02"	"0.90"	"1.23"	"1.57"	"1.02"	"1.29"	"1.81"	"1.28"	"1.45"	"8.54"	"13.43"	"13.45"	"5.34"	"2.85"	"6.50"	"8.37"	"8.68"	"7.92"	""	"55"	"0"	"0"	"Green"	"258.346091402016"
"False"	"IsMasterProtein"	"LOC107392454"	"XP_015825753.1"	"73.474801061008"	"25"	"101"	"25"	"1"	"377"	"41.948"	"5.39"	"1.09"	"0.92"	"1.10"	"1.55"	"0.88"	"1.38"	"1.60"	"1.48"	"1.10"	"14.76"	"9.73"	"9.83"	"3.73"	"8.96"	"5.40"	"3.35"	"9.10"	"7.15"	""	"25"	"0"	"0"	"Green"	"255.067331453219"
"False"	"IsMasterProtein"	"LOC107391340"	"XP_015824099.1"	"71.5083798882682"	"44"	"82"	"44"	"1"	"537"	"58.813"	"5.26"	"1.06"	"0.99"	"1.13"	"1.18"	"1.05"	"1.51"	"2.24"	"1.78"	"1.24"	"34.11"	"15.15"	"27.98"	"11.13"	"28.97"	"7.80"	"12.62"	"11.69"	"4.54"	""	"44"	"0"	"0"	"Green"	"250.961109617395"
"False"	"IsMasterProtein"	"LOC107373441"	"XP_015797060.1"	"68.9880304678999"	"54"	"102"	"51"	"1"	"1838"	"195.394"	"7.8"	"1.32"	"0.95"	"1.44"	"1.15"	"0.94"	"1.35"	"1.47"	"1.40"	"1.18"	"10.74"	"12.30"	"20.37"	"9.37"	"11.91"	"6.85"	"16.89"	"4.01"	"6.88"	""	"54"	"0"	"0"	"Green"	"241.774539560171"
"False"	"IsMasterProtein"	"vcl"	"XP_015818068.1"	"54.6904315196998"	"56"	"76"	"54"	"1"	"1066"	"116.481"	"6.18"	"1.13"	"1.21"	"0.95"	"1.63"	"1.06"	"1.50"	"1.62"	"1.28"	"0.98"	"12.02"	"13.35"	"6.12"	"9.77"	"12.31"	"6.17"	"2.90"	"9.18"	"7.79"	""	"56"	"0"	"0"	"Green"	"241.231016875283"
"False"	"IsMasterProtein"	"LOC107394134"	"XP_015828398.1"	"67.3321234119782"	"42"	"98"	"42"	"1"	"551"	"59.657"	"9.04"	"1.27"	"0.80"	"0.95"	"1.87"	"0.84"	"1.39"	"1.53"	"1.72"	"1.56"	"10.72"	"8.46"	"8.69"	"3.42"	"5.54"	"5.32"	"3.48"	"4.91"	"14.04"	""	"42"	"0"	"0"	"Green"	"229.407918374809"
"False"	"IsMasterProtein"	"LOC107384765"	"XP_015813695.1"	"62.1140142517815"	"55"	"77"	"55"	"1"	"842"	"96.794"	"7.06"	"1.50"	"1.19"	"1.02"	"1.53"	"0.97"	"1.35"	"1.87"	"1.28"	"1.07"	"5.79"	"8.84"	"8.31"	"6.79"	"9.60"	"3.28"	"10.53"	"9.72"	"13.27"	""	"55"	"0"	"0"	"Green"	"221.011088157313"
"False"	"IsMasterProtein"	"fn1"	"XP_015808945.1"	"26.320098239869"	"55"	"73"	"53"	"1"	"2443"	"269.557"	"5.99"	"0.99"	"0.86"	"1.06"	"1.83"	"1.10"	"1.58"	"1.83"	"1.26"	"1.24"	"7.16"	"15.74"	"7.66"	"15.77"	"11.47"	"18.52"	"11.96"	"15.06"	"14.48"	""	"55"	"0"	"0"	"Green"	"220.957954096977"
"False"	"IsMasterProtein"	"LOC107380909"	"XP_015807800.1"	"64.1586867305061"	"38"	"56"	"38"	"1"	"731"	"78.917"	"5.86"	"1.05"	"0.52"	"0.81"	"1.60"	"0.85"	"1.29"	"1.33"	"1.94"	"1.70"	"11.57"	"20.98"	"12.55"	"14.71"	"7.90"	"4.68"	"11.48"	"6.60"	"12.73"	""	"38"	"0"	"0"	"Green"	"219.968464437587"
"False"	"IsMasterProtein"	"eif3a"	"XP_015799613.1"	"41.5929203539823"	"58"	"78"	"57"	"1"	"1243"	"148.871"	"7.91"	"1.26"	"1.07"	"1.20"	"1.43"	"1.25"	"1.28"	"1.15"	"1.34"	"1.68"	"4.86"	"12.71"	"5.10"	"9.51"	"9.90"	"14.16"	"12.07"	"8.41"	"5.29"	""	"58"	"0"	"0"	"Green"	"219.750034464732"
"False"	"IsMasterProtein"	"LOC107373383"	"XP_015797013.1"	"73.7327188940092"	"37"	"80"	"34"	"1"	"434"	"47.506"	"6.67"	"1.55"	"1.15"	"1.13"	"1.80"	"1.06"	"1.49"	"1.65"	"1.12"	"0.92"	"14.21"	"7.79"	"5.90"	"6.89"	"10.76"	"9.14"	"4.82"	"6.24"	"6.21"	""	"37"	"0"	"0"	"Green"	"217.777854552191"
"False"	"IsMasterProtein"	"ncl"	"XP_015826215.1"	"50.7670850767085"	"49"	"92"	"49"	"1"	"717"	"76.056"	"4.83"	"0.92"	"1.10"	"1.09"	"1.17"	"1.11"	"1.12"	"1.31"	"1.61"	"1.70"	"7.64"	"21.08"	"10.68"	"9.28"	"8.74"	"15.12"	"11.32"	"2.57"	"5.98"	""	"49"	"0"	"0"	"Green"	"213.02775691876"
"False"	"IsMasterProtein"	"LOC107375941"	"XP_015800270.1"	"45.586592178771"	"37"	"48"	"37"	"1"	"895"	"103.404"	"5.3"	"1.01"	"1.09"	"0.84"	"1.71"	"1.09"	"1.79"	"2.25"	"1.32"	"0.93"	"9.39"	"30.05"	"13.22"	"12.23"	"11.15"	"11.13"	"13.75"	"16.21"	"11.80"	""	"37"	"0"	"0"	"Green"	"210.671973631998"
"False"	"IsMasterProtein"	"LOC107386347"	"XP_015816161.1"	"61.609907120743"	"41"	"62"	"41"	"1"	"646"	"70.778"	"5.36"	"1.25"	"1.07"	"1.07"	"1.66"	"1.06"	"1.72"	"1.64"	"1.29"	"1.22"	"6.47"	"9.05"	"8.67"	"2.73"	"6.30"	"6.74"	"7.20"	"9.96"	"12.86"	""	"41"	"0"	"0"	"Green"	"208.830466339818"
"False"	"IsMasterProtein"	"hspd1"	"XP_015821248.1"	"64"	"38"	"56"	"36"	"1"	"575"	"60.946"	"5.72"	"1.24"	"1.13"	"0.99"	"1.40"	"0.97"	"1.50"	"1.69"	"1.29"	"0.94"	"6.84"	"10.81"	"19.96"	"6.91"	"4.16"	"6.16"	"5.66"	"7.75"	"6.42"	""	"38"	"0"	"0"	"Green"	"207.642650803791"
"False"	"IsMasterProtein"	"gapdh"	"XP_015805687.1"	"84.0840840840841"	"31"	"87"	"30"	"1"	"333"	"35.9"	"7.87"	"1.43"	"1.04"	"0.96"	"1.86"	"1.05"	"1.67"	"1.61"	"1.07"	"0.93"	"23.21"	"15.25"	"18.57"	"6.16"	"19.73"	"16.35"	"10.21"	"4.51"	"11.73"	""	"31"	"0"	"0"	"Green"	"207.474639709772"
"False"	"IsMasterProtein"	"hspa9"	"XP_015818199.1"	"51.588502269289"	"34"	"56"	"34"	"1"	"661"	"71.88"	"6.44"	"1.33"	"1.41"	"1.41"	"1.77"	"1.22"	"1.80"	"1.85"	"1.49"	"1.38"	"32.69"	"39.00"	"61.93"	"38.94"	"17.57"	"32.27"	"18.11"	"14.24"	"21.47"	""	"34"	"0"	"0"	"Green"	"204.89772112897"
"False"	"IsMasterProtein"	"LOC107391531"	"XP_015824350.1"	"25.6783326779394"	"51"	"59"	"51"	"1"	"2543"	"270.967"	"5.71"	"1.25"	"1.03"	"1.31"	"2.19"	"1.05"	"2.06"	"1.80"	"1.20"	"1.22"	"30.53"	"31.53"	"61.22"	"50.37"	"12.34"	"25.87"	"40.47"	"10.21"	"14.56"	""	"51"	"0"	"0"	"Green"	"203.827322758691"
"False"	"IsMasterProtein"	"hadhb"	"XP_015803122.1"	"47.3572938689218"	"22"	"43"	"22"	"1"	"473"	"50.359"	"9.35"	"1.02"	"0.81"	"0.90"	"1.51"	"0.84"	"1.81"	"1.40"	"1.52"	"1.44"	"19.43"	"3.19"	"3.28"	"15.93"	"27.76"	"11.59"	"6.07"	"6.72"	"10.06"	""	"22"	"0"	"0"	"Green"	"203.765923681882"
"False"	"IsMasterProtein"	"LOC107397073"	"XP_015832458.1"	"60.8108108108108"	"20"	"44"	"19"	"1"	"444"	"49.64"	"4.92"	"1.45"	"1.36"	"1.29"	"1.87"	"1.30"	"2.02"	"2.12"	"1.58"	"1.39"	"12.65"	"22.04"	"27.08"	"32.43"	"12.62"	"34.66"	"24.81"	"21.98"	"32.73"	""	"20"	"0"	"0"	"Green"	"196.215648388193"
"False"	"IsMasterProtein"	"LOC107395776"	"XP_015830718.1"	"64.9880095923261"	"28"	"63"	"28"	"1"	"417"	"46.911"	"7.71"	"1.38"	"1.01"	"1.34"	"1.29"	"0.77"	"1.14"	"1.87"	"0.98"	"1.45"	"7.50"	"11.30"	"9.98"	"4.17"	"11.51"	"8.41"	"12.01"	"3.91"	"9.24"	""	"28"	"0"	"0"	"Green"	"196.074823263842"
"False"	"IsMasterProtein"	"LOC107383970"	"XP_015812417.1"	"62.7769571639586"	"37"	"55"	"37"	"1"	"677"	"73.007"	"6.7"	"2.60"	"1.02"	"1.16"	"1.56"	"1.16"	"1.79"	"1.08"	"0.85"	"0.96"	"14.61"	"26.41"	"24.23"	"4.35"	"13.84"	"18.51"	"22.41"	"15.73"	"7.54"	""	"37"	"0"	"0"	"Green"	"193.147969777554"
"False"	"IsMasterProtein"	"rpl4"	"XP_015819877.1"	"71.4666666666667"	"42"	"125"	"42"	"1"	"375"	"42.434"	"11.03"	"0.83"	"0.90"	"1.08"	"1.53"	"1.03"	"1.36"	"1.33"	"1.34"	"1.66"	"15.67"	"12.00"	"15.93"	"5.51"	"6.85"	"9.39"	"9.36"	"11.38"	"7.41"	""	"42"	"0"	"0"	"Green"	"190.991963358919"
"False"	"IsMasterProtein"	"LOC107381730"	"XP_015809053.1"	"34.1099720410065"	"37"	"59"	"37"	"1"	"1073"	"112.809"	"7.3"	"1.36"	"1.21"	"1.18"	"1.74"	"0.98"	"1.48"	"1.86"	"1.21"	"1.04"	"5.23"	"11.23"	"3.19"	"12.03"	"3.96"	"11.16"	"17.49"	"12.48"	"4.34"	""	"37"	"0"	"0"	"Green"	"190.886647612599"
"False"	"IsMasterProtein"	"rack1"	"XP_015799369.1"	"84.5425867507886"	"24"	"55"	"23"	"1"	"317"	"34.986"	"7.42"	"1.17"	"1.13"	"1.19"	"1.84"	"1.50"	"1.58"	"1.90"	"1.66"	"1.91"	"12.58"	"20.16"	"8.75"	"10.62"	"26.56"	"11.56"	"30.98"	"11.84"	"21.57"	""	"24"	"0"	"0"	"Green"	"190.33244153091"
"False"	"IsMasterProtein"	"aco2"	"XP_015819157.1"	"55.4417413572343"	"38"	"65"	"37"	"1"	"781"	"84.57"	"7.59"	"1.47"	"1.39"	"1.28"	"1.80"	"0.96"	"1.50"	"2.13"	"1.58"	"0.93"	"35.03"	"26.79"	"19.89"	"37.32"	"6.28"	"15.54"	"22.24"	"21.73"	"13.64"	""	"38"	"0"	"0"	"Green"	"187.301908993846"
"False"	"IsMasterProtein"	"myom1"	"XP_015810166.1"	"28.9458010720667"	"40"	"48"	"40"	"1"	"1679"	"186.461"	"5.96"	"0.90"	"1.14"	"0.86"	"1.42"	"0.98"	"1.50"	"1.76"	"1.32"	"1.20"	"14.28"	"9.14"	"17.09"	"9.60"	"13.47"	"15.09"	"12.13"	"8.82"	"9.26"	""	"40"	"0"	"0"	"Green"	"186.525057321629"
"False"	"IsMasterProtein"	"LOC107393925"	"XP_015828041.1"	"53.7220843672457"	"38"	"45"	"38"	"1"	"806"	"89.284"	"5.3"	"1.25"	"0.90"	"0.86"	"1.83"	"1.03"	"2.29"	"1.67"	"1.04"	"1.33"	"4.49"	"11.66"	"14.22"	"11.99"	"12.28"	"8.99"	"16.26"	"6.68"	"5.50"	""	"38"	"0"	"0"	"Green"	"182.455957224535"
"False"	"IsMasterProtein"	"LOC107388798"	"XP_015819990.1"	"56.6371681415929"	"32"	"52"	"32"	"1"	"452"	"50.611"	"7.85"	"1.64"	"1.37"	"1.11"	"1.75"	"1.10"	"1.67"	"1.80"	"1.25"	"0.92"	"11.09"	"4.69"	"9.63"	"3.85"	"14.66"	"3.79"	"5.37"	"3.13"	"7.96"	""	"32"	"0"	"0"	"Green"	"181.033066024216"
"False"	"IsMasterProtein"	"LOC107382786"	"XP_015810572.1"	"6.52040368582712"	"146"	"171"	"134"	"1"	"22790"	"2524.021"	"6.4"	"0.79"	"0.71"	"0.90"	"1.04"	"0.89"	"1.18"	"2.17"	"1.48"	"1.05"	"13.99"	"21.38"	"8.87"	"4.86"	"15.27"	"11.01"	"17.62"	"27.20"	"12.56"	""	"146"	"0"	"0"	"Green"	"180.585372928007"
"False"	"IsMasterProtein"	"dlat"	"XP_015816212.1"	"55.2425665101721"	"28"	"55"	"28"	"1"	"639"	"67.073"	"8.28"	"1.55"	"0.78"	"1.61"	"3.05"	"1.25"	"1.29"	"0.77"	"1.10"	"1.27"	"15.66"	"11.04"	"6.33"	"6.09"	"16.62"	"7.08"	"14.19"	"6.68"	"12.10"	""	"28"	"0"	"0"	"Green"	"180.156150520933"
"False"	"IsMasterProtein"	"mdh2"	"XP_015804678.1"	"87.8338278931751"	"26"	"47"	"26"	"1"	"337"	"35.382"	"8.15"	"1.50"	"1.27"	"1.22"	"1.43"	"0.94"	"1.36"	"1.61"	"1.19"	"0.91"	"14.43"	"21.02"	"7.00"	"17.64"	"10.97"	"13.84"	"7.64"	"9.20"	"14.50"	""	"26"	"0"	"0"	"Green"	"174.716565540492"
"False"	"IsMasterProtein"	"LOC107376658"	"XP_015801370.1"	"46.0580912863071"	"34"	"58"	"33"	"1"	"723"	"82.402"	"5.74"	"1.64"	"1.68"	"1.67"	"0.29"	"1.54"	"1.27"	"0.99"	"1.24"	"1.89"	"25.66"	"14.75"	"13.48"	"12.31"	"9.62"	"3.81"	"7.70"	"11.50"	"3.99"	""	"34"	"0"	"0"	"Green"	"174.562027541196"
"False"	"IsMasterProtein"	"got2"	"XP_015808432.1"	"69.8598130841121"	"31"	"51"	"30"	"1"	"428"	"47.065"	"8.91"	"1.42"	"1.18"	"1.07"	"1.58"	"1.05"	"1.44"	"1.45"	"1.24"	"0.95"	"12.27"	"17.24"	"16.79"	"11.98"	"7.85"	"19.21"	"34.49"	"12.37"	"7.08"	""	"31"	"0"	"0"	"Green"	"171.866968456121"
"False"	"IsMasterProtein"	"LOC107382412"	"XP_015810027.1"	"41.7118093174431"	"41"	"60"	"37"	"1"	"923"	"103.048"	"6.18"	"1.37"	"1.12"	"1.08"	"1.72"	"0.82"	"1.36"	"1.98"	"1.25"	"1.37"	"6.67"	"4.39"	"1.65"	"7.27"	"7.99"	"4.86"	"8.24"	"7.89"	"7.13"	""	"41"	"0"	"0"	"Green"	"169.702007073363"
"False"	"IsMasterProtein"	"gcdh"	"XP_015800615.1"	"64.3990929705215"	"28"	"55"	"26"	"1"	"441"	"48.787"	"8.53"	"1.00"	"0.83"	"1.27"	"1.35"	"0.98"	"1.09"	"1.52"	"1.29"	"1.74"	"8.83"	"17.95"	"27.20"	"3.56"	"10.02"	"14.00"	"11.98"	"7.70"	"17.66"	""	"28"	"0"	"0"	"Green"	"169.098599874162"
"False"	"IsMasterProtein"	"LOC107395221"	"XP_015830031.1"	"78.4615384615385"	"26"	"98"	"26"	"1"	"260"	"28.859"	"6.14"	"1.95"	"1.09"	"1.13"	"1.58"	"1.32"	"1.72"	"1.10"	"0.94"	"0.95"	"10.18"	"9.89"	"9.00"	"4.97"	"11.29"	"12.41"	"11.45"	"2.40"	"4.08"	""	"26"	"0"	"0"	"Green"	"167.62250426957"
"False"	"IsMasterProtein"	"LOC107381266"	"XP_015808342.1"	"60.8996539792388"	"30"	"45"	"29"	"1"	"578"	"63.072"	"7.2"	"1.26"	"1.11"	"0.92"	"1.43"	"0.89"	"1.56"	"1.85"	"1.00"	"0.90"	"14.18"	"11.71"	"11.20"	"10.70"	"13.01"	"17.85"	"13.44"	"8.28"	"7.95"	""	"30"	"0"	"0"	"Green"	"167.412798194317"
