"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (126) / (131)"	"Ratios: (127_N) / (131)"	"Ratios: (127_C) / (131)"	"Ratios: (128_N) / (131)"	"Ratios: (128_C) / (131)"	"Ratios: (129_N) / (131)"	"Ratios: (129_C) / (131)"	"Ratios: (130_N) / (131)"	"Ratios: (130_C) / (131)"	"Ratio Standard Errors [%]: (126) / (131)"	"Ratio Standard Errors [%]: (127_N) / (131)"	"Ratio Standard Errors [%]: (127_C) / (131)"	"Ratio Standard Errors [%]: (128_N) / (131)"	"Ratio Standard Errors [%]: (128_C) / (131)"	"Ratio Standard Errors [%]: (129_N) / (131)"	"Ratio Standard Errors [%]: (129_C) / (131)"	"Ratio Standard Errors [%]: (130_N) / (131)"	"Ratio Standard Errors [%]: (130_C) / (131)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2"
"False"	"IsMasterProtein"	"LOC107384765"	"XP_015813695.1"	"74.228028503563"	"80"	"152"	"78"	"1"	"842"	"96.794"	"7.06"	"0.81"	"0.84"	"1.01"	"0.80"	"0.63"	"0.93"	"1.08"	"1.33"	"1.14"	"7.78"	"8.39"	"2.77"	"3.66"	"6.72"	"18.55"	"16.61"	"16.27"	"4.13"	""	"80"	"0"	"0"	"Green"	"406.02624642178"
"False"	"IsMasterProtein"	"stab1"	"XP_015809365.1"	"34.0307935254639"	"74"	"110"	"72"	"1"	"2533"	"275.943"	"6.89"	"0.48"	"0.87"	"0.74"	"1.00"	"0.94"	"1.31"	"0.93"	"1.12"	"1.01"	"9.94"	"6.75"	"7.61"	"6.66"	"5.87"	"9.21"	"4.93"	"5.83"	"3.55"	""	"74"	"0"	"0"	"Green"	"352.018092182625"
"False"	"IsMasterProtein"	"LOC107394134"	"XP_015828398.1"	"77.1324863883848"	"53"	"157"	"53"	"1"	"551"	"59.657"	"9.04"	"0.78"	"0.77"	"0.98"	"0.85"	"0.68"	"0.98"	"0.98"	"1.16"	"1.08"	"5.86"	"0.96"	"2.67"	"6.43"	"6.67"	"1.77"	"1.68"	"2.00"	"4.50"	""	"53"	"0"	"0"	"Green"	"341.511609013119"
"False"	"IsMasterProtein"	"LOC107375941"	"XP_015800270.1"	"63.9106145251397"	"51"	"83"	"50"	"1"	"895"	"103.404"	"5.3"	"0.62"	"0.70"	"0.77"	"0.93"	"0.79"	"1.17"	"1.15"	"1.14"	"0.85"	"3.62"	"3.28"	"2.91"	"6.06"	"3.39"	"3.33"	"2.68"	"7.34"	"5.86"	""	"51"	"0"	"0"	"Green"	"336.708200807419"
"False"	"IsMasterProtein"	"aco2"	"XP_015819157.1"	"72.2151088348271"	"58"	"105"	"56"	"1"	"781"	"84.57"	"7.59"	"0.84"	"0.76"	"1.00"	"0.86"	"0.71"	"0.87"	"0.93"	"1.21"	"1.08"	"11.69"	"17.10"	"2.37"	"12.69"	"18.13"	"14.04"	"9.54"	"9.36"	"1.93"	""	"58"	"0"	"0"	"Green"	"326.491684984523"
"False"	"IsMasterProtein"	"LOC107379502"	"XP_015805769.1"	"49.412915851272"	"54"	"94"	"51"	"1"	"1022"	"112.648"	"5.54"	"0.81"	"0.80"	"0.94"	"0.85"	"0.64"	"0.94"	"0.95"	"1.18"	"1.08"	"9.27"	"8.70"	"15.43"	"8.07"	"5.62"	"7.26"	"12.34"	"6.06"	"4.89"	""	"54"	"0"	"0"	"Green"	"325.909716287233"
"False"	"IsMasterProtein"	"fn1"	"XP_015808945.1"	"34.3839541547278"	"70"	"90"	"68"	"1"	"2443"	"269.557"	"5.99"	"0.66"	"0.64"	"1.03"	"0.99"	"0.82"	"1.22"	"1.03"	"0.96"	"0.87"	"7.70"	"10.81"	"5.75"	"3.20"	"12.34"	"5.92"	"3.75"	"3.12"	"5.61"	""	"70"	"0"	"0"	"Green"	"324.193829753332"
"False"	"IsMasterProtein"	"myom1"	"XP_015810166.1"	"46.9922572960095"	"68"	"92"	"67"	"1"	"1679"	"186.461"	"5.96"	"0.61"	"0.74"	"0.88"	"0.79"	"0.71"	"0.94"	"0.99"	"1.22"	"1.18"	"9.17"	"6.37"	"5.12"	"4.67"	"3.56"	"6.04"	"7.73"	"5.94"	"2.87"	""	"68"	"0"	"0"	"Green"	"321.346233596322"
"False"	"IsMasterProtein"	"K2C1_HUMAN"	"(Common contaminant protein)"	"67.651632970451"	"52"	"103"	"52"	"1"	"643"	"65.847"	"8.12"	"1.30"	"1.37"	"1.61"	"0.53"	"0.38"	"0.44"	"0.42"	"0.89"	"1.59"	"6.99"	"27.75"	"13.74"	"9.04"	"8.17"	"11.65"	"22.51"	"7.49"	"12.52"	""	"52"	"0"	"0"	"Green"	"320.616727271518"
"False"	"IsMasterProtein"	"LOC107381730"	"XP_015809053.1"	"45.2935694315005"	"47"	"89"	"47"	"1"	"1073"	"112.809"	"7.3"	"0.76"	"0.80"	"1.04"	"0.83"	"0.62"	"0.92"	"0.97"	"1.11"	"1.07"	"13.15"	"7.42"	"4.45"	"10.40"	"9.10"	"4.07"	"4.18"	"7.51"	"5.87"	""	"47"	"0"	"0"	"Green"	"319.860442444674"
"False"	"IsMasterProtein"	"hadha"	"XP_015825063.1"	"64.8754914809961"	"50"	"80"	"50"	"1"	"763"	"82.566"	"8.73"	"0.82"	"0.87"	"0.99"	"0.77"	"0.74"	"0.80"	"1.03"	"1.17"	"1.12"	"4.83"	"11.10"	"1.49"	"3.25"	"4.65"	"7.86"	"4.28"	"9.06"	"2.20"	""	"50"	"0"	"0"	"Green"	"317.39019878049"
"False"	"IsMasterProtein"	"LOC107373383"	"XP_015797013.1"	"90.5529953917051"	"48"	"121"	"44"	"1"	"434"	"47.506"	"6.67"	"0.84"	"0.70"	"0.95"	"0.97"	"0.68"	"0.92"	"0.88"	"1.04"	"1.08"	"12.80"	"3.18"	"8.07"	"5.35"	"6.60"	"3.93"	"2.39"	"1.48"	"6.59"	""	"48"	"0"	"0"	"Green"	"315.768186932347"
"False"	"IsMasterProtein"	"LOC107382412"	"XP_015810027.1"	"60.9967497291441"	"60"	"90"	"58"	"1"	"923"	"103.048"	"6.18"	"0.77"	"0.84"	"1.01"	"0.79"	"0.60"	"0.94"	"1.02"	"1.13"	"1.14"	"4.78"	"14.80"	"4.76"	"3.54"	"4.50"	"5.37"	"12.47"	"9.18"	"5.63"	""	"60"	"0"	"0"	"Green"	"311.321944348827"
"False"	"IsMasterProtein"	"hspd1"	"XP_015821248.1"	"71.4782608695652"	"42"	"91"	"40"	"1"	"575"	"60.946"	"5.72"	"0.80"	"0.89"	"0.98"	"0.79"	"0.70"	"0.99"	"1.05"	"1.38"	"1.05"	"3.00"	"4.90"	"1.35"	"2.93"	"2.04"	"5.32"	"9.25"	"7.36"	"6.01"	""	"42"	"0"	"0"	"Green"	"308.617987308531"
"False"	"IsMasterProtein"	"LOC107397073"	"XP_015832458.1"	"82.4324324324324"	"26"	"91"	"25"	"1"	"444"	"49.64"	"4.92"	"0.74"	"0.87"	"0.98"	"0.84"	"0.71"	"1.10"	"1.05"	"1.21"	"1.02"	"8.28"	"8.19"	"5.30"	"2.98"	"5.23"	"5.79"	"8.25"	"7.07"	"3.92"	""	"26"	"0"	"0"	"Green"	"305.588842521545"
"False"	"IsMasterProtein"	"LOC107395751"	"XP_015830688.1"	"49.1397109428768"	"60"	"82"	"60"	"1"	"1453"	"160.793"	"5.53"	"1.77"	"0.77"	"0.92"	"0.78"	"0.95"	"1.02"	"0.46"	"0.76"	"0.89"	"4.04"	"12.35"	"8.14"	"10.74"	"4.07"	"2.42"	"22.44"	"14.80"	"3.73"	""	"60"	"0"	"0"	"Green"	"299.397285157858"
"False"	"IsMasterProtein"	"gapdh"	"XP_015805687.1"	"84.0840840840841"	"35"	"185"	"35"	"1"	"333"	"35.9"	"7.87"	"0.81"	"0.72"	"0.95"	"0.95"	"0.65"	"0.99"	"0.91"	"1.06"	"1.07"	"6.51"	"6.79"	"3.69"	"6.17"	"4.47"	"3.78"	"6.55"	"6.66"	"2.35"	""	"35"	"0"	"0"	"Green"	"294.608233461514"
"False"	"IsMasterProtein"	"LOC107383970"	"XP_015812417.1"	"76.218611521418"	"44"	"92"	"44"	"1"	"677"	"73.007"	"6.7"	"1.46"	"0.70"	"1.08"	"0.76"	"0.70"	"1.09"	"0.71"	"0.86"	"0.98"	"8.75"	"15.54"	"8.60"	"5.95"	"5.24"	"2.72"	"10.61"	"11.59"	"9.57"	""	"44"	"0"	"0"	"Green"	"294.117165099531"
"False"	"IsMasterProtein"	"LOC107393303"	"XP_015827054.1"	"64.8018648018648"	"57"	"98"	"55"	"1"	"858"	"95.59"	"7.05"	"0.76"	"0.81"	"0.95"	"0.94"	"0.75"	"1.12"	"0.99"	"1.04"	"0.93"	"10.02"	"6.54"	"5.22"	"4.51"	"5.18"	"5.43"	"4.63"	"1.48"	"5.91"	""	"57"	"0"	"0"	"Green"	"289.124449661082"
"False"	"IsMasterProtein"	"hspa9"	"XP_015818199.1"	"58.3963691376702"	"43"	"76"	"43"	"1"	"661"	"71.88"	"6.44"	"0.81"	"0.81"	"1.03"	"0.81"	"0.72"	"0.95"	"1.01"	"1.17"	"1.10"	"10.51"	"14.38"	"9.76"	"5.86"	"7.10"	"7.54"	"18.57"	"13.63"	"3.50"	""	"43"	"0"	"0"	"Green"	"288.971370933733"
"False"	"IsMasterProtein"	"LOC107386385"	"XP_015816230.1"	"48.6935866983373"	"48"	"83"	"48"	"1"	"842"	"97.144"	"6.99"	"0.88"	"0.71"	"0.97"	"0.95"	"0.61"	"0.88"	"0.93"	"1.06"	"1.23"	"5.99"	"13.36"	"15.72"	"6.76"	"6.85"	"5.73"	"15.01"	"12.83"	"5.16"	""	"48"	"0"	"0"	"Green"	"287.822357752663"
"False"	"IsMasterProtein"	"LOC107392454"	"XP_015825753.1"	"73.474801061008"	"27"	"134"	"26"	"1"	"377"	"41.948"	"5.39"	"0.72"	"0.78"	"1.00"	"0.82"	"0.67"	"1.07"	"1.13"	"1.17"	"0.90"	"3.32"	"5.15"	"3.73"	"7.74"	"4.24"	"4.54"	"10.24"	"10.66"	"4.08"	""	"27"	"0"	"0"	"Green"	"284.694212358292"
"False"	"IsMasterProtein"	"LOC107376217"	"XP_015800690.1"	"37.9204892966361"	"82"	"93"	"79"	"1"	"1962"	"227.063"	"5.49"	"0.80"	"0.88"	"1.18"	"0.79"	"0.70"	"0.97"	"0.92"	"1.06"	"0.98"	"4.58"	"11.83"	"7.33"	"8.10"	"4.32"	"11.98"	"8.66"	"6.78"	"4.67"	""	"82"	"0"	"0"	"Green"	"282.845461746348"
"False"	"IsMasterProtein"	"LOC107381266"	"XP_015808342.1"	"81.4878892733564"	"43"	"92"	"40"	"1"	"578"	"63.072"	"7.2"	"0.76"	"0.80"	"1.00"	"0.79"	"0.64"	"0.99"	"0.97"	"1.05"	"1.10"	"10.46"	"4.83"	"1.32"	"7.88"	"8.57"	"6.50"	"6.31"	"4.79"	"3.14"	""	"43"	"0"	"0"	"Green"	"277.072243712645"
"False"	"IsMasterProtein"	"aldoc"	"XP_015817220.1"	"94.4903581267218"	"37"	"93"	"37"	"1"	"363"	"39.33"	"7.11"	"0.82"	"0.84"	"1.01"	"0.85"	"0.67"	"0.93"	"1.08"	"1.01"	"1.12"	"0.65"	"5.75"	"6.44"	"4.56"	"6.86"	"6.49"	"8.24"	"7.86"	"2.52"	""	"37"	"0"	"0"	"Green"	"266.839393040239"
"False"	"IsMasterProtein"	"LOC107395776"	"XP_015830718.1"	"72.6618705035971"	"34"	"92"	"34"	"1"	"417"	"46.911"	"7.71"	"0.84"	"0.78"	"1.04"	"0.82"	"0.58"	"0.85"	"0.91"	"1.24"	"1.03"	"2.27"	"1.80"	"6.41"	"5.94"	"3.53"	"3.75"	"7.82"	"6.49"	"6.09"	""	"34"	"0"	"0"	"Green"	"264.30231810629"
"False"	"IsMasterProtein"	"LOC107391340"	"XP_015824099.1"	"73.9292364990689"	"51"	"102"	"51"	"1"	"537"	"58.813"	"5.26"	"0.69"	"0.86"	"0.94"	"0.63"	"0.63"	"0.91"	"1.36"	"1.47"	"0.93"	"9.33"	"16.65"	"5.53"	"8.59"	"11.76"	"8.21"	"12.30"	"11.51"	"9.06"	""	"51"	"0"	"0"	"Green"	"264.162163721011"
"False"	"IsMasterProtein"	"LOC107380909"	"XP_015807800.1"	"75.3761969904241"	"49"	"67"	"49"	"1"	"731"	"78.917"	"5.86"	"0.81"	"0.76"	"0.99"	"0.78"	"0.73"	"0.89"	"1.01"	"1.37"	"1.12"	"6.48"	"6.93"	"7.08"	"8.28"	"11.08"	"13.22"	"8.47"	"14.02"	"8.62"	""	"49"	"0"	"0"	"Green"	"263.299544940263"
"False"	"IsMasterProtein"	"mrc1"	"XP_015810149.1"	"48.155156102176"	"58"	"108"	"58"	"1"	"1057"	"120.189"	"6.67"	"0.50"	"0.83"	"0.82"	"0.99"	"0.89"	"1.31"	"0.84"	"1.08"	"0.91"	"5.88"	"6.62"	"2.41"	"4.66"	"2.69"	"1.67"	"7.06"	"9.08"	"5.86"	""	"58"	"0"	"0"	"Green"	"262.576706701514"
"False"	"IsMasterProtein"	"K22E_HUMAN"	"(Common contaminant protein)"	"80"	"39"	"54"	"39"	"1"	"645"	"65.825"	"8"	"1.36"	"1.11"	"2.11"	"0.47"	"0.51"	"0.74"	"0.46"	"1.12"	"0.85"	"18.07"	"8.31"	"11.32"	"12.90"	"28.77"	"19.97"	"39.58"	"5.64"	"16.82"	""	"39"	"0"	"0"	"Green"	"262.187172025785"
"False"	"IsMasterProtein"	"LOC107388798"	"XP_015819990.1"	"78.7610619469027"	"43"	"89"	"43"	"1"	"452"	"50.611"	"7.85"	"0.78"	"0.83"	"1.07"	"0.84"	"0.67"	"0.94"	"0.91"	"1.21"	"0.98"	"3.41"	"5.71"	"4.85"	"3.28"	"11.32"	"4.57"	"11.50"	"6.61"	"9.89"	""	"43"	"0"	"0"	"Green"	"261.056172207268"
"False"	"IsMasterProtein"	"eno1"	"XP_015823179.1"	"74.7685185185185"	"30"	"78"	"29"	"1"	"432"	"47.174"	"6.18"	"0.76"	"0.79"	"1.00"	"0.81"	"0.66"	"1.00"	"1.02"	"0.98"	"1.09"	"16.23"	"10.66"	"6.59"	"7.41"	"3.63"	"9.67"	"11.13"	"10.40"	"11.80"	""	"30"	"0"	"0"	"Green"	"258.167320228474"
"False"	"IsMasterProtein"	"K1C9_HUMAN"	"(Common contaminant protein)"	"68.0577849117175"	"35"	"62"	"35"	"1"	"623"	"62.092"	"5.3"	"1.41"	"1.01"	"1.28"	"0.41"	"0.27"	"0.29"	"0.34"	"0.71"	"1.93"	"29.16"	"7.02"	"7.91"	"23.65"	"12.87"	"21.06"	"18.66"	"5.97"	"11.47"	""	"35"	"0"	"0"	"Green"	"256.345274081914"
"False"	"IsMasterProtein"	"LOC107387751"	"XP_015818399.1"	"70.479704797048"	"39"	"77"	"39"	"1"	"542"	"59.767"	"8.13"	"0.64"	"0.89"	"0.94"	"0.72"	"0.68"	"1.02"	"1.03"	"1.34"	"0.96"	"7.39"	"2.60"	"2.71"	"7.12"	"8.79"	"3.61"	"6.41"	"5.91"	"4.51"	""	"39"	"0"	"0"	"Green"	"254.650760816524"
"False"	"IsMasterProtein"	"mdh2"	"XP_015804678.1"	"89.0207715133531"	"30"	"85"	"30"	"1"	"337"	"35.382"	"8.15"	"0.83"	"0.76"	"0.97"	"0.76"	"0.61"	"0.91"	"0.95"	"1.27"	"1.09"	"5.93"	"4.89"	"8.63"	"18.35"	"8.36"	"3.89"	"6.71"	"6.47"	"1.97"	""	"30"	"0"	"0"	"Green"	"250.790119004678"
"False"	"IsMasterProtein"	"gpi"	"XP_015809558.1"	"74.2342342342342"	"37"	"85"	"37"	"1"	"555"	"62.674"	"7.03"	"0.83"	"0.69"	"0.89"	"0.82"	"0.61"	"0.89"	"0.94"	"1.17"	"1.21"	"4.45"	"3.67"	"7.55"	"7.17"	"4.73"	"7.15"	"5.78"	"5.54"	"7.62"	""	"37"	"0"	"0"	"Green"	"249.9675447964"
"False"	"IsMasterProtein"	"LOC107393925"	"XP_015828041.1"	"72.7047146401985"	"52"	"88"	"51"	"1"	"806"	"89.284"	"5.3"	"0.74"	"0.79"	"0.92"	"0.88"	"0.71"	"1.13"	"1.01"	"1.04"	"0.94"	"6.34"	"5.59"	"7.68"	"16.09"	"8.85"	"6.29"	"1.58"	"5.95"	"7.04"	""	"52"	"0"	"0"	"Green"	"249.331173003811"
"False"	"IsMasterProtein"	"esyt1"	"XP_015815114.1"	"34.941050375134"	"55"	"79"	"54"	"1"	"1866"	"207.259"	"6.42"	"0.71"	"0.83"	"0.99"	"0.93"	"0.83"	"1.11"	"1.18"	"1.26"	"1.10"	"10.65"	"12.22"	"10.57"	"12.49"	"17.87"	"5.66"	"17.41"	"8.89"	"2.33"	""	"55"	"0"	"0"	"Green"	"247.032511062049"
"False"	"IsMasterProtein"	"got2"	"XP_015808432.1"	"78.2710280373832"	"37"	"77"	"36"	"1"	"428"	"47.065"	"8.91"	"0.81"	"0.82"	"1.09"	"0.83"	"0.69"	"0.87"	"0.97"	"1.23"	"1.09"	"11.89"	"15.24"	"5.47"	"3.92"	"8.15"	"7.03"	"11.45"	"6.26"	"5.71"	""	"37"	"0"	"0"	"Green"	"245.811098531256"
"False"	"IsMasterProtein"	"LOC107382785"	"XP_015810557.1"	"5.38252675291487"	"170"	"210"	"160"	"1"	"31305"	"3475.758"	"6.38"	"0.67"	"0.68"	"0.84"	"1.07"	"0.72"	"1.25"	"1.31"	"0.96"	"1.00"	"19.20"	"7.49"	"8.48"	"9.70"	"19.49"	"5.82"	"20.82"	"9.44"	"10.68"	""	"170"	"0"	"0"	"Green"	"241.447619853708"
"False"	"IsMasterProtein"	"hadhb"	"XP_015803122.1"	"69.7674418604651"	"27"	"53"	"27"	"1"	"473"	"50.359"	"9.35"	"0.77"	"0.78"	"1.01"	"0.73"	"0.66"	"0.80"	"1.01"	"1.27"	"1.09"	"15.03"	"6.63"	"16.94"	"2.33"	"9.48"	"11.58"	"13.10"	"14.02"	"10.52"	""	"27"	"0"	"0"	"Green"	"236.663031015152"
"False"	"IsMasterProtein"	"pdia3"	"XP_015819354.1"	"69.6969696969697"	"37"	"59"	"37"	"1"	"495"	"55.363"	"5.6"	"0.64"	"0.72"	"0.95"	"0.83"	"0.70"	"1.14"	"1.11"	"0.96"	"0.85"	"5.02"	"2.82"	"5.07"	"6.66"	"4.25"	"4.46"	"4.51"	"3.98"	"3.20"	""	"37"	"0"	"0"	"Green"	"233.678356212661"
"False"	"IsMasterProtein"	"gapdhs"	"XP_015804977.1"	"81.4925373134328"	"22"	"75"	"22"	"1"	"335"	"36.101"	"6.99"	"0.82"	"0.72"	"1.04"	"0.70"	"0.68"	"0.94"	"0.99"	"0.99"	"1.16"	"5.32"	"8.34"	"7.62"	"13.35"	"6.70"	"4.94"	"9.16"	"9.18"	"13.13"	""	"22"	"0"	"0"	"Green"	"232.741707075384"
"False"	"IsMasterProtein"	"man2b1"	"XP_015824005.1"	"45.5734406438632"	"37"	"55"	"37"	"1"	"994"	"112.609"	"6.42"	"0.53"	"0.87"	"1.08"	"0.68"	"0.56"	"1.33"	"1.78"	"1.07"	"0.49"	"16.14"	"15.57"	"5.55"	"6.99"	"9.55"	"5.00"	"8.71"	"11.86"	"5.48"	""	"37"	"0"	"0"	"Green"	"231.949291112572"
"False"	"IsMasterProtein"	"LOC107392486"	"XP_015825806.1"	"82.1515892420538"	"38"	"88"	"38"	"1"	"409"	"45.383"	"5.54"	"0.70"	"0.91"	"0.80"	"0.59"	"0.58"	"0.84"	"1.22"	"1.47"	"0.95"	"6.58"	"11.70"	"9.35"	"14.13"	"13.51"	"16.34"	"12.44"	"8.60"	"4.80"	""	"38"	"0"	"0"	"Green"	"231.192150630829"
"False"	"IsMasterProtein"	"oxct1"	"XP_015828351.1"	"61.4503816793893"	"25"	"52"	"24"	"1"	"524"	"56.888"	"8.27"	"0.86"	"0.72"	"1.03"	"0.84"	"0.65"	"0.90"	"1.00"	"1.25"	"1.18"	"16.56"	"4.01"	"4.50"	"8.85"	"13.62"	"1.44"	"4.36"	"5.03"	"12.22"	""	"25"	"0"	"0"	"Green"	"230.410435403218"
"False"	"IsMasterProtein"	"LOC107373441"	"XP_015797060.1"	"67.0293797606094"	"48"	"104"	"47"	"1"	"1838"	"195.394"	"7.8"	"0.78"	"0.84"	"0.97"	"0.64"	"0.60"	"0.91"	"1.33"	"1.27"	"0.89"	"8.41"	"7.54"	"2.74"	"11.87"	"8.33"	"3.75"	"14.50"	"8.50"	"4.63"	""	"48"	"0"	"0"	"Green"	"229.163804687756"
"False"	"IsMasterProtein"	"acat1"	"XP_015815628.1"	"73.5436893203884"	"30"	"60"	"30"	"1"	"412"	"43.214"	"8.15"	"0.87"	"0.82"	"1.04"	"0.73"	"0.66"	"0.84"	"1.02"	"1.23"	"1.09"	"11.95"	"9.46"	"7.41"	"6.07"	"16.37"	"5.55"	"6.94"	"6.47"	"7.35"	""	"30"	"0"	"0"	"Green"	"228.704292056159"
"False"	"IsMasterProtein"	"LOC107387972"	"XP_015818762.1"	"80.9917355371901"	"30"	"79"	"30"	"1"	"363"	"39.676"	"8.05"	"0.85"	"0.77"	"0.98"	"1.15"	"0.79"	"1.04"	"0.89"	"0.92"	"1.14"	"9.51"	"13.84"	"9.70"	"13.61"	"8.65"	"4.68"	"8.40"	"6.62"	"7.14"	""	"30"	"0"	"0"	"Green"	"227.892368526084"
